# Region      : cellZone cz_solid_56
# Cells       : 1793
# Volume      : 2.142275e-03
# Time        	volIntegrateU
20            	4.870228e-09 -1.489192e-08 1.421457e-09
40            	3.264656e-09 -2.229568e-08 2.295546e-09
60            	9.338044e-10 -2.309033e-08 2.308462e-09
80            	-1.227280e-09 -1.781187e-08 1.428587e-09
100           	-2.611507e-09 -9.202907e-09 3.521810e-10
120           	-3.224242e-09 1.161170e-10 -4.375160e-10
140           	-3.436335e-09 8.572311e-09 -8.713550e-10
160           	-3.245775e-09 1.557735e-08 -1.123291e-09
180           	-2.886030e-09 2.117132e-08 -1.174167e-09
200           	-2.500948e-09 2.557556e-08 -1.154173e-09
220           	-2.136927e-09 2.905527e-08 -1.102841e-09
240           	-1.811984e-09 3.184845e-08 -1.039834e-09
260           	-1.530625e-09 3.415556e-08 -9.756184e-10
280           	-1.289695e-09 3.613166e-08 -9.137296e-10
300           	-1.083567e-09 3.789398e-08 -8.558032e-10
320           	-9.047233e-10 3.952711e-08 -8.024937e-10
340           	-7.447469e-10 4.109424e-08 -7.550019e-10
360           	-5.958738e-10 4.264288e-08 -7.142746e-10
380           	-4.521839e-10 4.420793e-08 -6.811121e-10
400           	-3.119384e-10 4.582077e-08 -6.540346e-10
420           	-1.760020e-10 4.750016e-08 -6.305067e-10
440           	-4.504149e-11 4.925843e-08 -6.069625e-10
460           	7.704704e-11 5.109737e-08 -5.767243e-10
480           	1.850595e-10 5.300221e-08 -5.306008e-10
500           	2.695390e-10 5.493621e-08 -4.652704e-10
520           	3.225991e-10 5.684580e-08 -3.920428e-10
540           	3.434764e-10 5.867141e-08 -3.291660e-10
560           	3.373730e-10 6.036875e-08 -2.850936e-10
580           	3.126630e-10 6.192125e-08 -2.580533e-10
600           	2.772702e-10 6.333768e-08 -2.424413e-10
620           	2.369108e-10 6.464099e-08 -2.334562e-10
640           	1.945824e-10 6.585822e-08 -2.278122e-10
660           	1.519415e-10 6.701503e-08 -2.237956e-10
680           	1.103187e-10 6.813323e-08 -2.207616e-10
700           	7.052196e-11 6.922958e-08 -2.187040e-10
720           	3.337814e-11 7.031544e-08 -2.175538e-10
740           	-5.668863e-13 7.139726e-08 -2.168933e-10
760           	-3.099726e-11 7.247783e-08 -2.163732e-10
780           	-5.774200e-11 7.355763e-08 -2.154413e-10
800           	-8.075084e-11 7.463617e-08 -2.137521e-10
820           	-1.001622e-10 7.571354e-08 -2.111661e-10
840           	-1.163355e-10 7.679159e-08 -2.079003e-10
860           	-1.302528e-10 7.787525e-08 -2.042413e-10
880           	-1.433611e-10 7.897210e-08 -2.006671e-10
900           	-1.570624e-10 8.009028e-08 -1.973128e-10
920           	-1.727659e-10 8.123581e-08 -1.940893e-10
940           	-1.909696e-10 8.241100e-08 -1.910703e-10
960           	-2.115390e-10 8.361401e-08 -1.885044e-10
980           	-2.337886e-10 8.483959e-08 -1.866772e-10
1000          	-2.565168e-10 8.608015e-08 -1.857053e-10
1020          	-2.786776e-10 8.732688e-08 -1.853020e-10
