# Region      : cellZone cz_solid_71
# Cells       : 2093
# Volume      : 2.141313e-03
# Time        	volIntegrateU
20            	1.210801e-09 -5.767051e-09 3.166180e-09
40            	1.147709e-09 -1.128015e-08 4.665370e-09
60            	1.083037e-09 -1.741794e-08 6.111418e-09
80            	9.380395e-10 -2.426117e-08 7.380903e-09
100           	6.866059e-10 -3.193910e-08 8.320951e-09
120           	2.707334e-10 -4.032742e-08 8.789440e-09
140           	-8.599187e-10 -4.903522e-08 8.519147e-09
160           	-1.317375e-09 -5.729527e-08 7.129647e-09
180           	-1.859268e-09 -6.586896e-08 5.191314e-09
200           	-2.202144e-09 -7.518853e-08 2.758151e-09
220           	-1.829629e-09 -8.528665e-08 3.576825e-10
240           	-9.291851e-10 -9.587323e-08 -1.450456e-09
260           	-5.892151e-11 -1.065432e-07 -2.544146e-09
280           	5.553513e-10 -1.169210e-07 -3.072650e-09
300           	9.314403e-10 -1.267951e-07 -3.216472e-09
320           	1.142184e-09 -1.360480e-07 -3.126473e-09
340           	1.247796e-09 -1.445969e-07 -2.918700e-09
360           	1.291405e-09 -1.523800e-07 -2.671086e-09
380           	1.303860e-09 -1.593645e-07 -2.430790e-09
400           	1.303520e-09 -1.655558e-07 -2.219574e-09
420           	1.298359e-09 -1.709965e-07 -2.044000e-09
440           	1.290188e-09 -1.757581e-07 -1.902615e-09
460           	1.280120e-09 -1.799291e-07 -1.792970e-09
480           	1.268837e-09 -1.836005e-07 -1.710206e-09
500           	1.257708e-09 -1.868524e-07 -1.647534e-09
520           	1.248246e-09 -1.897466e-07 -1.597566e-09
540           	1.241523e-09 -1.923250e-07 -1.552357e-09
560           	1.237883e-09 -1.946104e-07 -1.504275e-09
580           	1.236516e-09 -1.966106e-07 -1.445835e-09
600           	1.233466e-09 -1.983201e-07 -1.372814e-09
620           	1.222977e-09 -1.997254e-07 -1.286732e-09
640           	1.201558e-09 -2.008167e-07 -1.195961e-09
660           	1.168336e-09 -2.016030e-07 -1.112892e-09
680           	1.129746e-09 -2.021230e-07 -1.048985e-09
700           	1.097809e-09 -2.024364e-07 -1.004565e-09
720           	1.073756e-09 -2.025956e-07 -9.753735e-10
740           	1.053177e-09 -2.026384e-07 -9.591714e-10
760           	1.034524e-09 -2.025955e-07 -9.529299e-10
780           	1.017210e-09 -2.024891e-07 -9.536011e-10
800           	1.000533e-09 -2.023338e-07 -9.586702e-10
820           	9.840720e-10 -2.021378e-07 -9.660124e-10
840           	9.679736e-10 -2.019052e-07 -9.736442e-10
860           	9.518895e-10 -2.016383e-07 -9.799562e-10
880           	9.355478e-10 -2.013380e-07 -9.839993e-10
900           	9.189250e-10 -2.010053e-07 -9.850374e-10
920           	9.017433e-10 -2.006403e-07 -9.826143e-10
940           	8.839347e-10 -2.002418e-07 -9.766512e-10
960           	8.659023e-10 -1.998069e-07 -9.680978e-10
980           	8.479459e-10 -1.993332e-07 -9.587315e-10
1000          	8.301387e-10 -1.988208e-07 -9.493585e-10
