# Region      : cellZone cz_solid_42
# Cells       : 2409
# Volume      : 2.145607e-03
# Time        	volIntegrateU
20            	-1.505670e-10 -7.834384e-09 -1.074677e-09
40            	-3.839508e-10 -1.128034e-08 -6.491738e-10
60            	-5.437108e-10 -1.327611e-08 -5.579404e-10
80            	-6.725275e-10 -1.432986e-08 -5.858877e-10
100           	-7.787604e-10 -1.492861e-08 -6.611261e-10
120           	-8.686035e-10 -1.537184e-08 -7.414003e-10
140           	-9.504204e-10 -1.585484e-08 -8.180132e-10
160           	-1.041983e-09 -1.655940e-08 -9.233436e-10
180           	-1.157123e-09 -1.749307e-08 -1.024380e-09
200           	-1.242655e-09 -1.867126e-08 -1.104106e-09
220           	-1.317074e-09 -2.008616e-08 -1.178196e-09
240           	-1.375408e-09 -2.170084e-08 -1.242920e-09
260           	-1.412783e-09 -2.345718e-08 -1.288390e-09
280           	-1.423227e-09 -2.528459e-08 -1.303852e-09
300           	-1.400509e-09 -2.710538e-08 -1.283165e-09
320           	-1.339512e-09 -2.884660e-08 -1.227656e-09
340           	-1.240507e-09 -3.043524e-08 -1.139576e-09
360           	-1.118966e-09 -3.181305e-08 -1.017731e-09
380           	-9.982863e-10 -3.295607e-08 -8.605299e-10
400           	-8.885346e-10 -3.388324e-08 -6.717282e-10
420           	-7.917383e-10 -3.464227e-08 -4.537421e-10
440           	-7.077771e-10 -3.530262e-08 -2.069195e-10
460           	-6.353803e-10 -3.595365e-08 6.292486e-11
480           	-5.755276e-10 -3.668883e-08 3.429373e-10
500           	-5.283329e-10 -3.758010e-08 6.129116e-10
520           	-4.903957e-10 -3.865858e-08 8.492944e-10
540           	-4.602917e-10 -3.990900e-08 1.032702e-09
560           	-4.384225e-10 -4.128061e-08 1.157684e-09
580           	-4.249234e-10 -4.271371e-08 1.229884e-09
600           	-4.194718e-10 -4.415572e-08 1.262928e-09
620           	-4.202480e-10 -4.556974e-08 1.271020e-09
640           	-4.253316e-10 -4.693461e-08 1.267345e-09
660           	-4.326464e-10 -4.824076e-08 1.260507e-09
680           	-4.408175e-10 -4.948616e-08 1.254980e-09
700           	-4.490260e-10 -5.067329e-08 1.252270e-09
720           	-4.569008e-10 -5.180620e-08 1.252604e-09
740           	-4.642641e-10 -5.288990e-08 1.255823e-09
760           	-4.709719e-10 -5.392955e-08 1.261508e-09
780           	-4.770205e-10 -5.493086e-08 1.269236e-09
800           	-4.825044e-10 -5.589972e-08 1.278489e-09
820           	-4.875840e-10 -5.684152e-08 1.289010e-09
840           	-4.925199e-10 -5.776081e-08 1.300517e-09
860           	-4.975241e-10 -5.866155e-08 1.312758e-09
880           	-5.025906e-10 -5.954754e-08 1.325299e-09
900           	-5.077673e-10 -6.042168e-08 1.337678e-09
920           	-5.131888e-10 -6.128536e-08 1.349641e-09
940           	-5.186079e-10 -6.213977e-08 1.360981e-09
960           	-5.234520e-10 -6.298573e-08 1.371620e-09
980           	-5.273255e-10 -6.382514e-08 1.381763e-09
1000          	-5.301118e-10 -6.466053e-08 1.391576e-09
1020          	-5.320262e-10 -6.549430e-08 1.401040e-09
1040          	-5.334211e-10 -6.632809e-08 1.410094e-09
1060          	-5.345938e-10 -6.716254e-08 1.418688e-09
1080          	-5.358494e-10 -6.799738e-08 1.426914e-09
1100          	-5.372659e-10 -6.883232e-08 1.434936e-09
1120          	-5.389070e-10 -6.966746e-08 1.442782e-09
1140          	-5.407516e-10 -7.050247e-08 1.450525e-09
1160          	-5.428008e-10 -7.133717e-08 1.458178e-09
1180          	-5.451017e-10 -7.217096e-08 1.465802e-09
1200          	-5.475784e-10 -7.300347e-08 1.473382e-09
1220          	-5.501574e-10 -7.383449e-08 1.480929e-09
1240          	-5.528773e-10 -7.466390e-08 1.488484e-09
1260          	-5.572074e-10 -7.549001e-08 1.495805e-09
1280          	-5.658548e-10 -7.631375e-08 1.507145e-09
1300          	-5.667330e-10 -7.714385e-08 1.514425e-09
1320          	-5.819711e-10 -7.797954e-08 1.550124e-09
1340          	-6.090735e-10 -7.886282e-08 1.531609e-09
1360          	-4.670749e-10 -7.971983e-08 7.508306e-10
1380          	-7.120241e-09 -9.192494e-08 -1.906825e-08
1400          	-3.678792e-08 -2.560435e-07 -1.264372e-07
1420          	-3.666211e-07 -1.620955e-06 -7.904041e-07
1440          	-1.812332e-06 -1.207128e-05 -5.800402e-06
