# Region type : faceZone fz_solid_99
# Faces  :    1636
# Area   :    1.015374e-01
# Time        	sum(phi)
20            	-3.076283e-05
40            	-3.028645e-05
60            	-2.298365e-05
80            	-2.072601e-05
100           	-1.645982e-05
120           	-8.663251e-06
140           	-1.341082e-06
160           	7.293847e-06
180           	1.054997e-05
200           	9.399783e-06
220           	6.958995e-06
240           	6.185695e-06
260           	8.857438e-06
280           	1.468433e-05
300           	1.932929e-05
320           	1.941613e-05
340           	1.576355e-05
360           	1.114892e-05
380           	9.829671e-06
400           	1.248882e-05
420           	1.444990e-05
440           	2.496071e-05
460           	4.361407e-05
480           	5.967080e-05
500           	7.055610e-05
520           	8.257871e-05
540           	9.952085e-05
560           	1.165114e-04
580           	1.366804e-04
600           	1.576035e-04
620           	1.747662e-04
640           	1.868074e-04
660           	1.956491e-04
680           	2.031798e-04
700           	2.105259e-04
720           	2.174865e-04
740           	2.237633e-04
760           	2.290243e-04
780           	2.331926e-04
800           	2.363956e-04
820           	2.386676e-04
840           	2.402371e-04
860           	2.412662e-04
880           	2.418208e-04
900           	2.419007e-04
920           	2.416957e-04
940           	2.412906e-04
960           	2.409738e-04
980           	2.407680e-04
1000          	2.406605e-04
1020          	2.406636e-04
