# Region      : cellZone cz_solid_85
# Cells       : 2036
# Volume      : 2.141904e-03
# Time        	volIntegrateU
20            	-3.459840e-10 -1.256868e-09 3.973877e-10
40            	-9.879871e-10 -1.918391e-09 5.398169e-10
60            	-1.573997e-09 -2.314659e-09 5.620144e-10
80            	-2.184296e-09 -2.309209e-09 5.505105e-10
100           	-2.754874e-09 -1.910448e-09 5.479502e-10
120           	-3.285394e-09 -1.160255e-09 5.702984e-10
140           	-4.103341e-09 -9.711793e-12 7.076975e-10
160           	-4.552845e-09 1.573197e-09 7.278538e-10
180           	-4.702485e-09 3.467138e-09 9.539676e-10
200           	-4.611041e-09 5.591237e-09 1.332540e-09
220           	-4.261424e-09 7.867288e-09 1.899776e-09
240           	-3.672227e-09 1.021275e-08 2.665292e-09
260           	-2.883518e-09 1.254590e-08 3.603704e-09
280           	-1.949792e-09 1.483105e-08 4.653337e-09
300           	-9.561909e-10 1.702071e-08 5.724525e-09
320           	-3.748759e-12 1.884451e-08 6.703337e-09
340           	8.368574e-10 1.985346e-08 7.513688e-09
360           	1.495794e-09 1.990510e-08 8.094397e-09
380           	1.920269e-09 1.913709e-08 8.432793e-09
400           	2.153641e-09 1.773764e-08 8.607818e-09
420           	2.292943e-09 1.595050e-08 8.723972e-09
440           	2.396714e-09 1.399109e-08 8.851180e-09
460           	2.482002e-09 1.199357e-08 9.000476e-09
480           	2.557277e-09 1.001058e-08 9.159448e-09
500           	2.631462e-09 8.048540e-09 9.316613e-09
520           	2.707812e-09 6.097169e-09 9.464385e-09
540           	2.784090e-09 4.142283e-09 9.597020e-09
560           	2.854853e-09 2.168546e-09 9.711009e-09
580           	2.915694e-09 1.634063e-10 9.805260e-09
600           	2.965082e-09 -1.882836e-09 9.880531e-09
620           	3.005795e-09 -3.973699e-09 9.939412e-09
640           	3.042329e-09 -6.104753e-09 9.986000e-09
660           	3.075090e-09 -8.267089e-09 1.002244e-08
680           	3.102985e-09 -1.045256e-08 1.004865e-08
700           	3.126634e-09 -1.265450e-08 1.006534e-08
720           	3.145915e-09 -1.486862e-08 1.007532e-08
740           	3.157043e-09 -1.709901e-08 1.007814e-08
760           	3.161969e-09 -1.934970e-08 1.007344e-08
780           	3.168667e-09 -2.161216e-08 1.006729e-08
800           	3.176615e-09 -2.387636e-08 1.006366e-08
820           	3.180319e-09 -2.614445e-08 1.005882e-08
840           	3.180312e-09 -2.842243e-08 1.005029e-08
860           	3.180678e-09 -3.070969e-08 1.004062e-08
880           	3.182764e-09 -3.300322e-08 1.003210e-08
900           	3.185998e-09 -3.530310e-08 1.002466e-08
920           	3.190443e-09 -3.761048e-08 1.001800e-08
940           	3.195716e-09 -3.992598e-08 1.001208e-08
960           	3.200778e-09 -4.225061e-08 1.000638e-08
980           	3.204911e-09 -4.458592e-08 1.000023e-08
1000          	3.207952e-09 -4.693286e-08 9.993498e-09
1020          	3.210103e-09 -4.929147e-08 9.986400e-09
