# Region type : faceZone fz_solid_92
# Faces  :    1729
# Area   :    1.016785e-01
# Time        	sum(phi)
20            	-1.100621e-05
40            	-1.082547e-05
60            	-1.525956e-05
80            	-2.046226e-05
100           	-2.326829e-05
120           	-1.136010e-05
140           	4.478579e-05
160           	3.534966e-05
180           	-2.712998e-05
200           	-7.808451e-05
220           	-6.898464e-05
240           	-4.483992e-05
260           	-3.740589e-05
280           	-4.408807e-05
300           	-5.388205e-05
320           	-6.245777e-05
340           	-6.805453e-05
360           	-7.031620e-05
380           	-6.947051e-05
400           	-6.561220e-05
420           	-6.081497e-05
440           	-5.661675e-05
460           	-5.328313e-05
480           	-5.101915e-05
500           	-5.015819e-05
520           	-5.103034e-05
540           	-5.365838e-05
560           	-5.755447e-05
580           	-6.045135e-05
600           	-6.144007e-05
620           	-6.036973e-05
640           	-5.721349e-05
660           	-5.128801e-05
680           	-4.415088e-05
700           	-3.752254e-05
720           	-3.185430e-05
740           	-2.714390e-05
760           	-2.300753e-05
780           	-1.920160e-05
800           	-1.536937e-05
820           	-1.134915e-05
840           	-7.065521e-06
860           	-2.657592e-06
880           	1.832639e-06
900           	6.285985e-06
920           	1.069390e-05
940           	1.501639e-05
960           	1.918109e-05
980           	2.321967e-05
1000          	2.721724e-05
1020          	3.128714e-05
