# Region type : faceZone fz_solid_37
# Faces  :    1600
# Area   :    1.016181e-01
# Time        	sum(phi)
20            	8.360405e-06
40            	3.909133e-06
60            	2.381148e-06
80            	2.539442e-06
100           	3.703166e-06
120           	5.268273e-06
140           	7.279148e-06
160           	8.390904e-06
180           	9.431884e-06
200           	1.025953e-05
220           	1.085281e-05
240           	1.130102e-05
260           	1.173209e-05
280           	1.213487e-05
300           	1.252903e-05
320           	1.293033e-05
340           	1.330625e-05
360           	1.367120e-05
380           	1.391496e-05
400           	1.373266e-05
420           	1.272276e-05
440           	1.202114e-05
460           	1.252248e-05
480           	1.314227e-05
500           	1.344762e-05
520           	1.346534e-05
540           	1.329333e-05
560           	1.303556e-05
580           	1.267679e-05
600           	1.228173e-05
620           	1.187541e-05
640           	1.149492e-05
660           	1.117468e-05
680           	1.093718e-05
700           	1.079088e-05
720           	1.075141e-05
740           	1.079563e-05
760           	1.093904e-05
780           	1.115992e-05
800           	1.147232e-05
820           	1.187136e-05
840           	1.237012e-05
860           	1.299011e-05
880           	1.374513e-05
900           	1.468761e-05
920           	1.585690e-05
940           	1.727138e-05
960           	1.895316e-05
980           	2.091573e-05
1000          	2.308857e-05
1020          	2.535222e-05
