# Region type : faceZone fz_solid_27
# Faces  :    1702
# Area   :    1.016168e-01
# Time        	sum(phi)
20            	-3.819899e-05
40            	-4.701480e-05
60            	-5.255769e-05
80            	-5.707345e-05
100           	-6.116213e-05
120           	-6.503404e-05
140           	-7.036045e-05
160           	-7.556825e-05
180           	-7.993242e-05
200           	-8.454891e-05
220           	-8.929184e-05
240           	-9.397808e-05
260           	-9.786616e-05
280           	-1.001883e-04
300           	-9.917061e-05
320           	-9.429256e-05
340           	-8.573820e-05
360           	-7.366381e-05
380           	-5.875449e-05
400           	-4.287562e-05
420           	-2.789171e-05
440           	-1.536252e-05
460           	-5.868556e-06
480           	9.409212e-07
500           	5.794463e-06
520           	9.345984e-06
540           	1.228020e-05
560           	1.509236e-05
580           	1.814149e-05
600           	2.169274e-05
620           	2.593025e-05
640           	3.092269e-05
660           	3.668457e-05
680           	4.319270e-05
700           	5.049114e-05
720           	5.866178e-05
740           	6.783216e-05
760           	7.832206e-05
780           	9.054712e-05
800           	1.051806e-04
820           	1.226960e-04
840           	1.425421e-04
860           	1.624770e-04
880           	1.802499e-04
900           	1.944340e-04
920           	2.035987e-04
940           	2.076869e-04
960           	2.069895e-04
980           	2.045380e-04
1000          	2.032008e-04
1020          	2.043251e-04
1040          	2.085704e-04
1060          	2.154715e-04
1080          	2.246011e-04
1100          	2.352320e-04
1120          	2.468445e-04
1140          	2.592512e-04
1160          	2.723359e-04
1180          	2.860936e-04
1200          	3.005929e-04
1220          	3.158046e-04
1240          	3.311556e-04
1260          	3.484517e-04
1280          	3.667136e-04
1300          	3.897469e-04
1320          	4.045854e-04
1340          	4.391025e-04
1360          	1.149358e-04
1380          	-2.785734e-03
1400          	-9.831283e-03
1420          	-9.790198e-03
1440          	-3.105713e-02
1460          	-7.245445e-02
1480          	-1.666068e-01
1500          	-3.625774e-01
