# Region type : faceZone fz_solid_83
# Faces  :    1731
# Area   :    1.016378e-01
# Time        	sum(phi)
20            	6.453353e-06
40            	1.247960e-05
60            	1.210788e-05
80            	1.229379e-05
100           	1.480991e-05
120           	1.836083e-05
140           	2.117591e-05
160           	2.641379e-05
180           	2.962724e-05
200           	3.170202e-05
220           	3.585379e-05
240           	4.646097e-05
260           	7.076905e-05
280           	1.147134e-04
300           	1.761519e-04
320           	2.482141e-04
340           	3.272680e-04
360           	4.025862e-04
380           	4.513113e-04
400           	4.730280e-04
420           	4.721873e-04
440           	4.603949e-04
460           	4.406898e-04
480           	4.250813e-04
500           	4.118272e-04
520           	4.005528e-04
540           	3.884976e-04
560           	3.768606e-04
580           	3.659039e-04
600           	3.555300e-04
620           	3.458054e-04
640           	3.365884e-04
660           	3.280128e-04
680           	3.198045e-04
700           	3.119041e-04
720           	3.040502e-04
740           	2.967805e-04
760           	2.900015e-04
780           	2.837865e-04
800           	2.779472e-04
820           	2.725452e-04
840           	2.677067e-04
860           	2.633083e-04
880           	2.592398e-04
900           	2.554679e-04
920           	2.518070e-04
940           	2.484307e-04
960           	2.451642e-04
980           	2.420562e-04
1000          	2.391705e-04
1020          	2.362551e-04
1040          	2.334278e-04
1060          	2.305584e-04
1080          	2.278336e-04
1100          	2.251853e-04
1120          	2.226281e-04
1140          	2.201760e-04
1160          	2.178091e-04
1180          	2.155121e-04
1200          	2.133123e-04
1220          	2.112968e-04
1240          	2.091396e-04
1260          	2.072199e-04
1280          	2.072622e-04
1300          	2.124808e-04
1320          	2.038675e-04
1340          	2.174670e-04
1360          	2.223284e-04
1380          	1.324223e-04
1400          	-1.363304e-03
1420          	-1.907599e-03
1440          	-3.805202e-03
1460          	-1.321349e-02
1480          	-3.580734e-02
1500          	-8.700012e-02
