# Region type : faceZone fz_solid_15
# Faces  :    1777
# Area   :    1.017536e-01
# Time        	sum(phi)
20            	6.156973e-05
40            	6.616261e-05
60            	7.002094e-05
80            	7.405196e-05
100           	7.703369e-05
120           	7.892907e-05
140           	7.934350e-05
160           	7.854546e-05
180           	7.451208e-05
200           	6.881411e-05
220           	6.263311e-05
240           	5.849911e-05
260           	5.343959e-05
280           	4.523311e-05
300           	2.999133e-05
320           	8.744491e-06
340           	-1.434049e-05
360           	-2.394724e-05
380           	-2.375045e-05
400           	-2.132099e-05
420           	-1.770152e-05
440           	-1.334717e-05
460           	-9.163877e-06
480           	-6.874847e-06
500           	-8.159708e-06
520           	-1.104894e-05
540           	-5.181158e-06
560           	1.610448e-05
580           	3.453376e-05
600           	4.317420e-05
620           	3.880223e-05
640           	3.013797e-05
660           	2.223077e-05
680           	1.754715e-05
700           	1.391891e-05
720           	1.030958e-05
740           	5.894376e-06
760           	5.123561e-07
780           	-5.700122e-06
800           	-1.250989e-05
820           	-1.987607e-05
840           	-2.749069e-05
860           	-3.536962e-05
880           	-4.306564e-05
900           	-5.021598e-05
920           	-5.700488e-05
940           	-6.366318e-05
960           	-6.998778e-05
980           	-7.635355e-05
1000          	-8.247242e-05
1020          	-8.779041e-05
1040          	-9.376308e-05
1060          	-1.005313e-04
1080          	-1.084433e-04
1100          	-1.167561e-04
1120          	-1.202929e-04
1140          	-1.212054e-04
