# Region type : faceZone fz_solid_84
# Faces  :    1849
# Area   :    1.016457e-01
# Time        	sum(phi)
20            	1.475037e-05
40            	2.477369e-05
60            	3.747127e-05
80            	5.280834e-05
100           	7.258177e-05
120           	1.000886e-04
140           	1.390879e-04
160           	1.910158e-04
180           	2.419148e-04
200           	2.912505e-04
220           	3.341955e-04
240           	3.634587e-04
260           	3.758511e-04
280           	3.808436e-04
300           	3.815086e-04
320           	3.799564e-04
340           	3.722189e-04
360           	3.404458e-04
380           	2.820616e-04
400           	2.256254e-04
420           	1.904965e-04
440           	1.808003e-04
460           	1.836543e-04
480           	1.926998e-04
500           	2.055878e-04
520           	2.190365e-04
540           	2.320523e-04
560           	2.447907e-04
580           	2.575182e-04
600           	2.709029e-04
620           	2.838591e-04
640           	2.967276e-04
660           	3.100004e-04
680           	3.232684e-04
700           	3.361526e-04
720           	3.483894e-04
740           	3.602281e-04
760           	3.715675e-04
780           	3.823961e-04
800           	3.927301e-04
820           	4.028432e-04
840           	4.123701e-04
860           	4.209846e-04
880           	4.291681e-04
900           	4.367155e-04
920           	4.437550e-04
940           	4.503210e-04
960           	4.563330e-04
980           	4.619408e-04
1000          	4.670408e-04
1020          	4.718122e-04
1040          	4.762392e-04
1060          	4.803653e-04
1080          	4.841816e-04
1100          	4.877526e-04
