# Region type : faceZone fz_solid_37
# Faces  :    1818
# Area   :    1.016169e-01
# Time        	sum(phi)
20            	9.439206e-05
40            	7.869602e-05
60            	6.042495e-05
80            	4.323921e-05
100           	2.948135e-05
120           	1.922034e-05
140           	1.226986e-05
160           	5.785548e-06
180           	4.008362e-06
200           	3.314564e-06
220           	3.336562e-06
240           	3.947316e-06
260           	4.937871e-06
280           	6.149777e-06
300           	7.583408e-06
320           	9.251411e-06
340           	1.124956e-05
360           	1.346028e-05
380           	1.590175e-05
400           	1.849219e-05
420           	2.104053e-05
440           	2.319127e-05
460           	2.413543e-05
480           	2.447789e-05
500           	2.502960e-05
520           	2.592143e-05
540           	2.686149e-05
560           	2.760532e-05
580           	2.807730e-05
600           	2.820728e-05
620           	2.798795e-05
640           	2.754698e-05
660           	2.693625e-05
680           	2.622855e-05
700           	2.551006e-05
720           	2.475631e-05
740           	2.405489e-05
760           	2.335912e-05
780           	2.272527e-05
800           	2.213206e-05
820           	2.158935e-05
840           	2.112151e-05
860           	2.056707e-05
880           	1.997513e-05
900           	1.930435e-05
