# Region      : cellZone cz_solid_39
# Cells       : 2010
# Volume      : 2.144960e-03
# Time        	volIntegrate(U)
20            	(2.705388e-09 -1.050889e-08 -2.704264e-09)
40            	(2.077443e-09 -1.573699e-08 -2.054123e-09)
60            	(1.615761e-09 -1.900250e-08 -1.682421e-09)
80            	(1.270536e-09 -2.078532e-08 -1.465805e-09)
100           	(1.001961e-09 -2.152347e-08 -1.334577e-09)
120           	(7.861403e-10 -2.160469e-08 -1.249830e-09)
140           	(6.552284e-10 -2.131815e-08 -1.173698e-09)
160           	(4.765770e-10 -2.092188e-08 -1.162441e-09)
180           	(3.985770e-10 -2.053379e-08 -1.158877e-09)
200           	(3.550008e-10 -2.019810e-08 -1.164369e-09)
220           	(3.307921e-10 -1.993106e-08 -1.171672e-09)
240           	(3.212966e-10 -1.972782e-08 -1.180632e-09)
260           	(3.208564e-10 -1.957295e-08 -1.191385e-09)
280           	(3.221510e-10 -1.945404e-08 -1.197948e-09)
300           	(3.322026e-10 -1.936843e-08 -1.202266e-09)
320           	(3.548288e-10 -1.932640e-08 -1.200354e-09)
340           	(3.831599e-10 -1.936131e-08 -1.189895e-09)
360           	(4.054088e-10 -1.952119e-08 -1.177985e-09)
380           	(4.138478e-10 -1.984113e-08 -1.170438e-09)
400           	(4.106584e-10 -2.032793e-08 -1.167579e-09)
420           	(4.010225e-10 -2.095700e-08 -1.165273e-09)
440           	(3.890602e-10 -2.169174e-08 -1.159092e-09)
460           	(3.751027e-10 -2.249894e-08 -1.145171e-09)
480           	(3.571579e-10 -2.335527e-08 -1.119096e-09)
500           	(3.325272e-10 -2.424479e-08 -1.077156e-09)
520           	(3.008997e-10 -2.515865e-08 -1.018895e-09)
540           	(2.639658e-10 -2.608952e-08 -9.463660e-10)
560           	(2.251481e-10 -2.703314e-08 -8.623243e-10)
580           	(1.881758e-10 -2.798305e-08 -7.710760e-10)
600           	(1.548372e-10 -2.893168e-08 -6.771139e-10)
620           	(1.249247e-10 -2.987059e-08 -5.844852e-10)
640           	(9.770475e-11 -3.079265e-08 -4.966683e-10)
660           	(7.239479e-11 -3.169301e-08 -4.159048e-10)
680           	(4.882138e-11 -3.256805e-08 -3.433857e-10)
700           	(2.694492e-11 -3.341357e-08 -2.787511e-10)
720           	(6.873839e-12 -3.422450e-08 -2.209583e-10)
740           	(-1.176865e-11 -3.499522e-08 -1.685374e-10)
760           	(-2.973125e-11 -3.572107e-08 -1.200781e-10)
780           	(-4.782550e-11 -3.639973e-08 -7.449817e-11)
800           	(-6.677080e-11 -3.703043e-08 -3.116484e-11)
820           	(-8.703237e-11 -3.761405e-08 1.026420e-11)
840           	(-1.086516e-10 -3.815258e-08 4.985363e-11)
860           	(-1.312837e-10 -3.864833e-08 8.735462e-11)
880           	(-1.542623e-10 -3.910347e-08 1.224734e-10)
900           	(-1.769354e-10 -3.951998e-08 1.549252e-10)
