# Region      : cellZone cz_solid_33
# Cells       : 1858
# Volume      : 2.142778e-03
# Time        	volIntegrate(U)
20            	(3.914688e-09 -1.260505e-08 4.908135e-09)
40            	(3.841233e-09 -2.220138e-08 5.143159e-09)
60            	(3.769639e-09 -3.091137e-08 5.432265e-09)
80            	(3.576659e-09 -3.850598e-08 5.629605e-09)
100           	(3.179372e-09 -4.488799e-08 5.677408e-09)
120           	(2.506072e-09 -4.986684e-08 5.504457e-09)
140           	(1.107011e-09 -5.265397e-08 4.605604e-09)
160           	(6.580307e-11 -5.355028e-08 3.769128e-09)
180           	(-8.897939e-10 -5.258448e-08 2.496251e-09)
200           	(-1.478210e-09 -5.019372e-08 1.050287e-09)
220           	(-1.633483e-09 -4.723651e-08 -2.175440e-10)
240           	(-1.538827e-09 -4.458818e-08 -1.063922e-09)
260           	(-1.375840e-09 -4.269314e-08 -1.535985e-09)
280           	(-1.208241e-09 -4.162976e-08 -1.770429e-09)
300           	(-1.046206e-09 -4.132364e-08 -1.853465e-09)
320           	(-8.891714e-10 -4.165614e-08 -1.829467e-09)
340           	(-7.365725e-10 -4.248780e-08 -1.727351e-09)
360           	(-5.919414e-10 -4.367405e-08 -1.576118e-09)
380           	(-4.534760e-10 -4.508187e-08 -1.396635e-09)
400           	(-3.231134e-10 -4.659185e-08 -1.209230e-09)
420           	(-2.009280e-10 -4.811064e-08 -1.025813e-09)
440           	(-8.570073e-11 -4.956641e-08 -8.534985e-10)
460           	(2.523467e-11 -5.090782e-08 -6.934691e-10)
480           	(1.341228e-10 -5.210015e-08 -5.443933e-10)
500           	(2.436217e-10 -5.312178e-08 -4.027338e-10)
520           	(3.554609e-10 -5.396047e-08 -2.651791e-10)
540           	(4.702716e-10 -5.460984e-08 -1.271931e-10)
560           	(5.848977e-10 -5.506670e-08 1.382408e-11)
580           	(6.918522e-10 -5.533255e-08 1.581534e-10)
600           	(7.778173e-10 -5.542492e-08 3.060220e-10)
620           	(8.262097e-10 -5.538682e-08 4.574125e-10)
640           	(8.304947e-10 -5.527429e-08 6.037178e-10)
660           	(8.041932e-10 -5.514732e-08 7.255451e-10)
680           	(7.717472e-10 -5.506425e-08 8.093225e-10)
700           	(7.479967e-10 -5.507072e-08 8.565952e-10)
720           	(7.352169e-10 -5.519545e-08 8.766069e-10)
740           	(7.302515e-10 -5.545197e-08 8.791563e-10)
760           	(7.282995e-10 -5.583905e-08 8.730780e-10)
780           	(7.261877e-10 -5.634512e-08 8.625240e-10)
800           	(7.227680e-10 -5.695321e-08 8.491988e-10)
820           	(7.174682e-10 -5.764287e-08 8.337565e-10)
840           	(7.102063e-10 -5.839143e-08 8.169349e-10)
860           	(7.010049e-10 -5.917722e-08 7.986555e-10)
880           	(6.903845e-10 -5.998153e-08 7.786617e-10)
900           	(6.789593e-10 -6.078813e-08 7.571953e-10)
920           	(6.669275e-10 -6.158342e-08 7.341591e-10)
940           	(6.545858e-10 -6.235786e-08 7.099006e-10)
960           	(6.421872e-10 -6.310695e-08 6.845975e-10)
980           	(6.297176e-10 -6.383033e-08 6.581623e-10)
1000          	(6.167029e-10 -6.452987e-08 6.303096e-10)
1020          	(6.034439e-10 -6.520936e-08 6.021045e-10)
