# Region      : cellZone cz_solid_13
# Cells       : 1797
# Volume      : 2.142609e-03
# Time        	volIntegrateU
20            	4.899091e-09 -4.978360e-09 6.530964e-09
40            	4.604090e-09 -1.008941e-08 6.358554e-09
60            	4.398293e-09 -1.519710e-08 6.289053e-09
80            	4.192340e-09 -2.014846e-08 6.269596e-09
100           	3.926327e-09 -2.479661e-08 6.243625e-09
120           	3.551851e-09 -2.899944e-08 6.161843e-09
140           	3.046527e-09 -3.248251e-08 5.837216e-09
160           	2.173888e-09 -3.492602e-08 5.333439e-09
180           	1.447485e-09 -3.642223e-08 4.651910e-09
200           	7.702044e-10 -3.689529e-08 3.785824e-09
220           	2.301699e-10 -3.642138e-08 2.822780e-09
240           	-1.372123e-10 -3.522908e-08 1.888242e-09
260           	-3.509308e-10 -3.363352e-08 1.102419e-09
280           	-4.515761e-10 -3.190017e-08 5.073512e-10
300           	-4.673155e-10 -3.018513e-08 9.108676e-11
320           	-4.243655e-10 -2.855383e-08 -1.799583e-10
340           	-3.450493e-10 -2.700845e-08 -3.321165e-10
360           	-2.525355e-10 -2.551003e-08 -3.898758e-10
380           	-1.487103e-10 -2.413026e-08 -3.832454e-10
400           	-3.292805e-11 -2.300214e-08 -3.355349e-10
420           	9.096331e-11 -2.208329e-08 -2.596891e-10
440           	2.186268e-10 -2.127907e-08 -1.604266e-10
460           	3.428772e-10 -2.051687e-08 -4.393626e-11
480           	4.617447e-10 -1.976369e-08 8.421662e-11
500           	5.767051e-10 -1.901768e-08 2.171116e-10
520           	6.983047e-10 -1.831222e-08 3.532178e-10
540           	8.468196e-10 -1.773586e-08 4.947609e-10
560           	1.027014e-09 -1.738314e-08 6.387702e-10
580           	1.196431e-09 -1.728734e-08 7.923511e-10
600           	1.293758e-09 -1.739432e-08 9.687556e-10
620           	1.290655e-09 -1.760531e-08 1.157716e-09
640           	1.209270e-09 -1.783764e-08 1.325020e-09
660           	1.098673e-09 -1.807668e-08 1.430771e-09
680           	1.012064e-09 -1.836202e-08 1.458506e-09
700           	9.691277e-10 -1.872266e-08 1.425474e-09
720           	9.585969e-10 -1.918291e-08 1.358844e-09
740           	9.644380e-10 -1.976475e-08 1.281036e-09
760           	9.725961e-10 -2.047571e-08 1.205174e-09
780           	9.768560e-10 -2.130578e-08 1.135664e-09
800           	9.758511e-10 -2.223476e-08 1.074194e-09
820           	9.698517e-10 -2.324041e-08 1.020226e-09
840           	9.595306e-10 -2.430329e-08 9.722543e-10
860           	9.456158e-10 -2.540650e-08 9.282925e-10
880           	9.290117e-10 -2.653555e-08 8.871769e-10
900           	9.098270e-10 -2.767753e-08 8.481050e-10
920           	8.884736e-10 -2.882206e-08 8.104783e-10
940           	8.662349e-10 -2.996231e-08 7.741583e-10
960           	8.451968e-10 -3.109663e-08 7.397046e-10
980           	8.261528e-10 -3.222935e-08 7.068342e-10
1000          	8.087336e-10 -3.336748e-08 6.756356e-10
1020          	7.925457e-10 -3.451692e-08 6.457535e-10
1040          	7.789194e-10 -3.568193e-08 6.180868e-10
1060          	7.686669e-10 -3.686770e-08 5.948967e-10
