# Region type : faceZone fz_solid_39
# Faces  :    1690
# Area   :    1.016505e-01
# Time        	sum(phi)
20            	3.136797e-05
40            	2.918209e-05
60            	2.618410e-05
80            	2.369322e-05
100           	2.128056e-05
120           	1.904747e-05
140           	1.665553e-05
160           	1.456515e-05
180           	1.307570e-05
200           	1.185339e-05
220           	1.076349e-05
240           	9.628588e-06
260           	8.490302e-06
280           	7.304183e-06
300           	6.267744e-06
320           	5.604269e-06
340           	5.234620e-06
360           	4.770208e-06
380           	3.863156e-06
400           	2.479611e-06
420           	8.410460e-07
440           	-1.098924e-06
460           	-3.111576e-06
480           	-5.172906e-06
500           	-7.315274e-06
520           	-9.529684e-06
540           	-1.186074e-05
560           	-1.426211e-05
580           	-1.669769e-05
600           	-1.913273e-05
620           	-2.155872e-05
640           	-2.403933e-05
660           	-2.668630e-05
680           	-2.966453e-05
700           	-3.299657e-05
720           	-3.678351e-05
740           	-4.086445e-05
760           	-4.515796e-05
780           	-4.947750e-05
800           	-5.376384e-05
820           	-5.792985e-05
840           	-6.198428e-05
860           	-6.590486e-05
880           	-6.963774e-05
900           	-7.321298e-05
