# Region      : cellZone cz_solid_28
# Cells       : 1548
# Volume      : 2.139845e-03
# Time        	volIntegrateU
20            	-1.483851e-09 -5.313916e-09 1.298059e-09
40            	-1.668399e-09 -8.857289e-09 1.503763e-09
60            	-1.860559e-09 -1.199998e-08 1.692569e-09
80            	-2.061148e-09 -1.494458e-08 1.882414e-09
100           	-2.260838e-09 -1.781501e-08 2.065688e-09
120           	-2.453551e-09 -2.072668e-08 2.232549e-09
140           	-2.730477e-09 -2.387824e-08 2.404755e-09
160           	-2.884461e-09 -2.728451e-08 2.542509e-09
180           	-3.017233e-09 -3.098747e-08 2.616734e-09
200           	-3.111659e-09 -3.498937e-08 2.644065e-09
220           	-3.149760e-09 -3.926645e-08 2.615466e-09
240           	-3.117181e-09 -4.377423e-08 2.527133e-09
260           	-3.003788e-09 -4.845648e-08 2.382914e-09
280           	-2.812725e-09 -5.326212e-08 2.195650e-09
300           	-2.558149e-09 -5.814300e-08 1.969800e-09
320           	-2.252469e-09 -6.307125e-08 1.720024e-09
340           	-1.902000e-09 -6.804817e-08 1.486571e-09
360           	-1.536575e-09 -7.308365e-08 1.311452e-09
380           	-1.207471e-09 -7.816592e-08 1.209543e-09
400           	-9.549729e-10 -8.325286e-08 1.166426e-09
420           	-7.894242e-10 -8.829120e-08 1.157775e-09
440           	-6.961657e-10 -9.323701e-08 1.164954e-09
460           	-6.516559e-10 -9.806616e-08 1.177962e-09
480           	-6.350240e-10 -1.027710e-07 1.191561e-09
500           	-6.314519e-10 -1.073516e-07 1.202195e-09
520           	-6.313937e-10 -1.118112e-07 1.207823e-09
540           	-6.289436e-10 -1.161546e-07 1.206978e-09
560           	-6.208366e-10 -1.203874e-07 1.199086e-09
580           	-6.052129e-10 -1.245163e-07 1.184141e-09
600           	-5.812097e-10 -1.285488e-07 1.162982e-09
620           	-5.484661e-10 -1.324918e-07 1.136264e-09
640           	-5.078512e-10 -1.363496e-07 1.105808e-09
660           	-4.606063e-10 -1.401226e-07 1.073673e-09
680           	-4.083477e-10 -1.438059e-07 1.042609e-09
700           	-3.531039e-10 -1.473887e-07 1.015397e-09
720           	-2.969479e-10 -1.508544e-07 9.939610e-10
740           	-2.412084e-10 -1.541833e-07 9.786485e-10
760           	-1.856816e-10 -1.573584e-07 9.684952e-10
780           	-1.288630e-10 -1.603706e-07 9.626722e-10
800           	-6.960749e-11 -1.632197e-07 9.600176e-10
820           	-7.750471e-12 -1.659115e-07 9.576241e-10
840           	5.854222e-11 -1.684627e-07 9.555341e-10
860           	1.287924e-10 -1.708971e-07 9.562772e-10
880           	1.959674e-10 -1.732352e-07 9.600808e-10
900           	2.536185e-10 -1.754908e-07 9.666467e-10
920           	2.977582e-10 -1.776696e-07 9.750672e-10
940           	3.262118e-10 -1.797702e-07 9.821755e-10
960           	3.428053e-10 -1.817940e-07 9.859352e-10
980           	3.529822e-10 -1.837490e-07 9.839799e-10
1000          	3.626193e-10 -1.856526e-07 9.772392e-10
1020          	3.757263e-10 -1.875191e-07 9.685256e-10
1040          	3.914445e-10 -1.893547e-07 9.597872e-10
