# Region type : faceZone fz_solid_80
# Faces  :    1652
# Area   :    1.017122e-01
# Time        	sum(phi)
20            	2.752934e-05
40            	9.352073e-05
60            	1.216865e-04
80            	1.161724e-04
100           	1.008127e-04
120           	8.996166e-05
140           	8.882216e-05
160           	8.856999e-05
180           	8.957975e-05
200           	8.628957e-05
220           	7.994269e-05
240           	7.234943e-05
260           	6.791900e-05
280           	7.431101e-05
300           	8.463432e-05
320           	9.017238e-05
340           	8.882372e-05
360           	8.098013e-05
380           	7.024558e-05
400           	6.089512e-05
420           	5.510274e-05
440           	5.338564e-05
460           	5.643346e-05
480           	6.384758e-05
500           	7.253604e-05
520           	8.101264e-05
540           	9.033542e-05
560           	1.008995e-04
580           	1.089517e-04
600           	1.110947e-04
620           	1.101091e-04
640           	1.105735e-04
