# Region type : faceZone fz_solid_84
# Faces  :    1446
# Area   :    1.016262e-01
# Time        	sum(phi)
20            	-1.779100e-05
40            	-1.359527e-05
60            	-1.632648e-05
80            	-1.995652e-05
100           	-2.487066e-05
120           	-3.294461e-05
140           	-4.590604e-05
160           	-6.029032e-05
180           	-6.599343e-05
200           	-5.000256e-05
220           	-6.723335e-06
240           	6.256335e-05
260           	1.586631e-04
280           	2.737536e-04
300           	3.923866e-04
320           	4.979441e-04
340           	5.738971e-04
360           	6.067596e-04
380           	6.194397e-04
400           	6.170329e-04
420           	6.088775e-04
440           	6.089059e-04
460           	6.210436e-04
480           	6.407977e-04
500           	6.632101e-04
520           	6.850978e-04
540           	7.045064e-04
560           	7.206068e-04
580           	7.335273e-04
600           	7.435112e-04
620           	7.509871e-04
640           	7.562725e-04
660           	7.597585e-04
680           	7.620424e-04
700           	7.632594e-04
720           	7.633934e-04
740           	7.628197e-04
760           	7.616015e-04
780           	7.601153e-04
800           	7.587931e-04
820           	7.573228e-04
840           	7.554789e-04
860           	7.543502e-04
880           	7.542775e-04
900           	7.543126e-04
920           	7.544255e-04
940           	7.548059e-04
960           	7.551021e-04
980           	7.551821e-04
1000          	7.551545e-04
1020          	7.550954e-04
1040          	7.549896e-04
1060          	7.548071e-04
1080          	7.545865e-04
