# Region type : faceZone fz_solid_86
# Faces  :    1686
# Area   :    1.016950e-01
# Time        	sum(phi)
20            	-1.205938e-05
40            	-2.516308e-05
60            	-3.871598e-05
80            	-5.393756e-05
100           	-7.027334e-05
120           	-9.098814e-05
140           	-1.319155e-04
160           	-1.860293e-04
180           	-2.534284e-04
200           	-3.388003e-04
220           	-4.419560e-04
240           	-5.653931e-04
260           	-7.043445e-04
280           	-8.329166e-04
300           	-9.261861e-04
320           	-9.702050e-04
340           	-9.770452e-04
360           	-9.574298e-04
380           	-9.399459e-04
400           	-9.401596e-04
420           	-9.520228e-04
440           	-9.691660e-04
460           	-9.871138e-04
480           	-1.002980e-03
500           	-1.015524e-03
520           	-1.024603e-03
540           	-1.030172e-03
560           	-1.033385e-03
580           	-1.036211e-03
600           	-1.040109e-03
620           	-1.044068e-03
640           	-1.047266e-03
660           	-1.050008e-03
680           	-1.052057e-03
700           	-1.052831e-03
720           	-1.053759e-03
740           	-1.056132e-03
760           	-1.057777e-03
780           	-1.058279e-03
800           	-1.058927e-03
820           	-1.060825e-03
840           	-1.063018e-03
860           	-1.064875e-03
880           	-1.066603e-03
900           	-1.068237e-03
