# Region type : faceZone fz_solid_58
# Faces  :    1732
# Area   :    1.017541e-01
# Time        	sum(phi)
20            	1.848596e-07
40            	3.319969e-06
60            	6.441056e-06
80            	7.617750e-06
100           	7.545904e-06
120           	7.028795e-06
140           	6.147478e-06
160           	6.292334e-06
180           	6.312491e-06
200           	6.252388e-06
220           	6.408243e-06
240           	6.390040e-06
260           	6.221703e-06
280           	5.849275e-06
300           	5.254657e-06
320           	4.511354e-06
340           	3.692439e-06
360           	2.925291e-06
380           	2.307232e-06
400           	1.845281e-06
420           	1.470604e-06
440           	1.141997e-06
460           	6.900019e-07
480           	-6.625224e-08
500           	-1.304064e-06
520           	-3.157171e-06
540           	-5.712790e-06
560           	-8.869769e-06
580           	-1.223331e-05
600           	-1.569994e-05
620           	-1.940351e-05
640           	-2.346574e-05
660           	-2.804998e-05
680           	-3.302092e-05
700           	-3.816456e-05
720           	-4.310616e-05
740           	-4.758353e-05
760           	-5.145365e-05
780           	-5.456711e-05
800           	-5.697201e-05
820           	-5.879595e-05
840           	-6.011501e-05
860           	-6.104623e-05
880           	-6.146827e-05
900           	-6.083177e-05
920           	-5.903715e-05
940           	-5.701622e-05
960           	-5.634292e-05
980           	-5.696718e-05
1000          	-5.821622e-05
1020          	-5.955203e-05
