# Region      : cellZone cz_solid_93
# Cells       : 1800
# Volume      : 2.142173e-03
# Time        	volIntegrate(U)
20            	(5.225995e-09 -4.264438e-09 2.722973e-09)
40            	(6.207017e-09 -7.502197e-09 4.507764e-09)
60            	(6.837632e-09 -9.768032e-09 5.961254e-09)
80            	(6.615209e-09 -1.066426e-08 6.858482e-09)
100           	(5.544966e-09 -1.074664e-08 6.714734e-09)
120           	(4.097848e-09 -1.131102e-08 5.339101e-09)
140           	(-3.154408e-10 -1.161253e-08 2.465831e-09)
160           	(-2.256547e-09 -1.389450e-08 -5.801948e-10)
180           	(-3.101033e-09 -1.686384e-08 -3.799839e-09)
200           	(-2.588609e-09 -2.059565e-08 -5.691222e-09)
220           	(-1.839072e-09 -2.528138e-08 -5.982561e-09)
240           	(-1.377042e-09 -3.048403e-08 -5.536825e-09)
260           	(-1.101068e-09 -3.558442e-08 -5.037142e-09)
280           	(-9.071050e-10 -4.028170e-08 -4.635935e-09)
300           	(-7.578787e-10 -4.452915e-08 -4.305804e-09)
320           	(-6.413010e-10 -4.834419e-08 -4.035044e-09)
340           	(-5.551143e-10 -5.171644e-08 -3.818465e-09)
360           	(-4.988637e-10 -5.461235e-08 -3.645082e-09)
380           	(-4.688503e-10 -5.703204e-08 -3.502758e-09)
400           	(-4.566143e-10 -5.901881e-08 -3.383872e-09)
420           	(-4.540819e-10 -6.063784e-08 -3.282516e-09)
440           	(-4.550435e-10 -6.195545e-08 -3.194808e-09)
460           	(-4.539642e-10 -6.303195e-08 -3.118000e-09)
480           	(-4.453915e-10 -6.392120e-08 -3.050683e-09)
500           	(-4.228134e-10 -6.467007e-08 -2.994003e-09)
520           	(-3.824442e-10 -6.531504e-08 -2.950606e-09)
540           	(-3.281658e-10 -6.588354e-08 -2.920168e-09)
560           	(-2.745408e-10 -6.637848e-08 -2.902868e-09)
580           	(-2.240806e-10 -6.677959e-08 -2.896190e-09)
600           	(-1.832090e-10 -6.707946e-08 -2.885155e-09)
620           	(-1.715297e-10 -6.729099e-08 -2.861022e-09)
640           	(-1.938962e-10 -6.739171e-08 -2.842913e-09)
660           	(-2.333982e-10 -6.737356e-08 -2.820373e-09)
680           	(-2.806811e-10 -6.726743e-08 -2.792774e-09)
700           	(-3.314599e-10 -6.711659e-08 -2.760435e-09)
720           	(-3.836156e-10 -6.695556e-08 -2.730000e-09)
740           	(-4.343789e-10 -6.680683e-08 -2.703452e-09)
760           	(-4.814696e-10 -6.668325e-08 -2.679867e-09)
780           	(-5.244258e-10 -6.659082e-08 -2.658306e-09)
800           	(-5.631270e-10 -6.652871e-08 -2.638907e-09)
820           	(-5.971934e-10 -6.649318e-08 -2.621182e-09)
840           	(-6.262225e-10 -6.647935e-08 -2.604940e-09)
860           	(-6.499627e-10 -6.648252e-08 -2.589903e-09)
880           	(-6.686353e-10 -6.649796e-08 -2.575975e-09)
900           	(-6.824602e-10 -6.652051e-08 -2.563145e-09)
920           	(-6.918713e-10 -6.654508e-08 -2.551417e-09)
940           	(-6.974624e-10 -6.656776e-08 -2.540939e-09)
960           	(-6.998572e-10 -6.658757e-08 -2.532318e-09)
980           	(-7.004493e-10 -6.661122e-08 -2.525751e-09)
