# Region      : cellZone cz_solid_10
# Cells       : 2017
# Volume      : 2.144557e-03
# Time        	volIntegrate(U)
20            	(-1.626898e-09 -4.794221e-09 5.832670e-09)
40            	(-1.596831e-09 -8.880776e-09 5.759640e-09)
60            	(-1.659254e-09 -1.305156e-08 5.996438e-09)
80            	(-1.739612e-09 -1.735556e-08 6.266183e-09)
100           	(-1.838958e-09 -2.183578e-08 6.543039e-09)
120           	(-1.962106e-09 -2.650884e-08 6.804872e-09)
140           	(-2.116249e-09 -3.132434e-08 6.907920e-09)
160           	(-2.380328e-09 -3.632125e-08 7.176834e-09)
180           	(-2.638263e-09 -4.140764e-08 7.257994e-09)
200           	(-2.921197e-09 -4.644774e-08 7.201191e-09)
220           	(-3.201182e-09 -5.129649e-08 6.959856e-09)
240           	(-3.450984e-09 -5.583184e-08 6.504451e-09)
260           	(-3.640704e-09 -5.997932e-08 5.829682e-09)
280           	(-3.731685e-09 -6.372323e-08 4.973054e-09)
300           	(-3.672239e-09 -6.712650e-08 4.030534e-09)
320           	(-3.451249e-09 -7.034425e-08 3.137861e-09)
340           	(-3.126049e-09 -7.355667e-08 2.404697e-09)
360           	(-2.772547e-09 -7.682817e-08 1.858311e-09)
380           	(-2.442132e-09 -8.006534e-08 1.469015e-09)
400           	(-2.155064e-09 -8.312721e-08 1.185793e-09)
420           	(-1.914350e-09 -8.591708e-08 9.769943e-10)
440           	(-1.715675e-09 -8.840488e-08 8.269750e-10)
460           	(-1.552108e-09 -9.061019e-08 7.259521e-10)
480           	(-1.417203e-09 -9.257320e-08 6.628890e-10)
500           	(-1.304935e-09 -9.433543e-08 6.265965e-10)
520           	(-1.209292e-09 -9.593008e-08 6.061306e-10)
540           	(-1.124629e-09 -9.738251e-08 5.951519e-10)
560           	(-1.045332e-09 -9.871523e-08 5.922346e-10)
580           	(-9.652527e-10 -9.994703e-08 5.975768e-10)
600           	(-8.806467e-10 -1.010926e-07 6.132523e-10)
620           	(-7.908676e-10 -1.021640e-07 6.424505e-10)
640           	(-6.992881e-10 -1.031723e-07 6.883859e-10)
660           	(-6.123327e-10 -1.041278e-07 7.524059e-10)
680           	(-5.372131e-10 -1.050373e-07 8.340209e-10)
700           	(-4.795231e-10 -1.059030e-07 9.300545e-10)
720           	(-4.410339e-10 -1.067232e-07 1.035290e-09)
740           	(-4.199555e-10 -1.074946e-07 1.141012e-09)
760           	(-4.114406e-10 -1.082111e-07 1.239430e-09)
780           	(-4.081720e-10 -1.088589e-07 1.326044e-09)
800           	(-4.015353e-10 -1.094177e-07 1.402112e-09)
820           	(-3.878195e-10 -1.098716e-07 1.469565e-09)
840           	(-3.701518e-10 -1.102133e-07 1.528194e-09)
860           	(-3.532643e-10 -1.104441e-07 1.572921e-09)
880           	(-3.469713e-10 -1.105867e-07 1.602186e-09)
900           	(-3.750310e-10 -1.106765e-07 1.613724e-09)
920           	(-4.463521e-10 -1.107476e-07 1.603625e-09)
940           	(-5.280428e-10 -1.107947e-07 1.575140e-09)
960           	(-5.918239e-10 -1.108068e-07 1.530177e-09)
980           	(-5.976341e-10 -1.109092e-07 1.473699e-09)
1000          	(-5.337931e-10 -1.112407e-07 1.427308e-09)
1020          	(-4.510937e-10 -1.118409e-07 1.400010e-09)
