# Region type : faceZone fz_solid_90
# Faces  :    1742
# Area   :    1.016893e-01
# Time        	sum(phi)
20            	-1.582893e-05
40            	-2.705663e-05
60            	-4.111316e-05
80            	-5.744164e-05
100           	-7.820364e-05
120           	-1.014993e-04
140           	-1.348331e-04
160           	-1.480685e-04
180           	-1.613061e-04
200           	-1.703493e-04
220           	-2.075140e-04
240           	-2.501850e-04
260           	-2.366690e-04
280           	-2.363156e-04
300           	-2.436878e-04
320           	-2.573426e-04
340           	-2.731505e-04
360           	-2.924343e-04
380           	-3.172100e-04
400           	-3.472887e-04
420           	-3.798056e-04
440           	-4.135417e-04
460           	-4.472881e-04
480           	-4.788570e-04
500           	-5.066429e-04
520           	-5.310159e-04
540           	-5.523945e-04
560           	-5.718842e-04
580           	-5.901731e-04
600           	-6.066635e-04
620           	-6.223387e-04
640           	-6.384058e-04
660           	-6.530831e-04
680           	-6.665276e-04
700           	-6.775673e-04
720           	-6.862087e-04
740           	-6.921524e-04
760           	-6.968774e-04
780           	-7.015482e-04
800           	-7.065766e-04
820           	-7.119367e-04
840           	-7.176767e-04
860           	-7.235699e-04
880           	-7.293167e-04
900           	-7.345788e-04
