# Region      : cellZone cz_solid_92
# Cells       : 2393
# Volume      : 2.144818e-03
# Time        	volIntegrate(U)
20            	(3.005359e-09 -3.622583e-09 2.737887e-09)
40            	(3.499979e-09 -6.184339e-09 4.319806e-09)
60            	(3.912329e-09 -8.182253e-09 5.790744e-09)
80            	(4.039575e-09 -9.251076e-09 7.015206e-09)
100           	(3.765287e-09 -9.029264e-09 7.712282e-09)
120           	(3.133485e-09 -7.774180e-09 7.588536e-09)
140           	(2.001206e-09 -6.473332e-09 6.826028e-09)
160           	(9.206558e-10 -4.578665e-09 4.857847e-09)
180           	(-4.004667e-10 -4.109712e-09 2.877611e-09)
200           	(-1.221206e-09 -5.655898e-09 3.358179e-10)
220           	(-1.183820e-09 -8.641800e-09 -2.130275e-09)
240           	(-4.976957e-10 -1.250879e-08 -3.687350e-09)
260           	(1.477249e-10 -1.724736e-08 -4.147957e-09)
280           	(4.424031e-10 -2.277576e-08 -3.970597e-09)
300           	(5.731581e-10 -2.857389e-08 -3.620945e-09)
320           	(6.509267e-10 -3.422254e-08 -3.258102e-09)
340           	(7.040561e-10 -3.950069e-08 -2.933438e-09)
360           	(7.446765e-10 -4.432330e-08 -2.663885e-09)
380           	(7.794327e-10 -4.867599e-08 -2.451250e-09)
400           	(8.095264e-10 -5.258140e-08 -2.285627e-09)
420           	(8.348052e-10 -5.608007e-08 -2.155591e-09)
440           	(8.529511e-10 -5.922196e-08 -2.050878e-09)
460           	(8.639741e-10 -6.205405e-08 -1.965462e-09)
480           	(8.701978e-10 -6.462037e-08 -1.894712e-09)
500           	(8.759868e-10 -6.696055e-08 -1.835445e-09)
520           	(8.847055e-10 -6.910318e-08 -1.785226e-09)
540           	(9.007143e-10 -7.106048e-08 -1.743049e-09)
560           	(9.264070e-10 -7.283759e-08 -1.707938e-09)
580           	(9.579021e-10 -7.444234e-08 -1.677428e-09)
600           	(9.921194e-10 -7.587711e-08 -1.653003e-09)
620           	(1.029600e-09 -7.713735e-08 -1.631613e-09)
640           	(1.071620e-09 -7.822945e-08 -1.604438e-09)
660           	(1.099929e-09 -7.920383e-08 -1.559333e-09)
680           	(1.096171e-09 -8.004714e-08 -1.537774e-09)
700           	(1.095778e-09 -8.073286e-08 -1.524224e-09)
720           	(1.084061e-09 -8.129805e-08 -1.501567e-09)
740           	(1.063535e-09 -8.175881e-08 -1.483619e-09)
760           	(1.039147e-09 -8.214373e-08 -1.467693e-09)
780           	(1.013093e-09 -8.248072e-08 -1.452937e-09)
800           	(9.868566e-10 -8.278657e-08 -1.440546e-09)
820           	(9.616400e-10 -8.307029e-08 -1.430455e-09)
840           	(9.379399e-10 -8.333603e-08 -1.422681e-09)
860           	(9.161621e-10 -8.358481e-08 -1.416543e-09)
880           	(8.962363e-10 -8.381686e-08 -1.411357e-09)
900           	(8.783309e-10 -8.403277e-08 -1.407089e-09)
