# Region type : faceZone fz_solid_76
# Faces  :    1771
# Area   :    1.016704e-01
# Time        	sum(phi)
20            	-1.020949e-04
40            	-7.390574e-05
60            	-4.029052e-05
80            	-5.610953e-05
100           	-9.010395e-05
120           	-9.668225e-05
140           	-8.971184e-05
160           	-7.911893e-05
180           	-6.918979e-05
200           	-6.013597e-05
220           	-5.272963e-05
240           	-4.667486e-05
260           	-4.178841e-05
280           	-3.773978e-05
300           	-3.423267e-05
320           	-3.117265e-05
340           	-2.853420e-05
360           	-2.641953e-05
380           	-2.485030e-05
400           	-2.375753e-05
420           	-2.305394e-05
440           	-2.257902e-05
460           	-2.221858e-05
480           	-2.166180e-05
500           	-2.069871e-05
520           	-1.934396e-05
540           	-1.774514e-05
560           	-1.617374e-05
580           	-1.508190e-05
600           	-1.454723e-05
620           	-1.439094e-05
640           	-1.461624e-05
660           	-1.530557e-05
680           	-1.631743e-05
700           	-1.751191e-05
720           	-1.875823e-05
740           	-2.005497e-05
760           	-2.134719e-05
780           	-2.266115e-05
800           	-2.400520e-05
820           	-2.536741e-05
840           	-2.673420e-05
860           	-2.811674e-05
880           	-2.944695e-05
900           	-3.067831e-05
