# Region type : faceZone fz_solid_11
# Faces  :    1724
# Area   :    1.016301e-01
# Time        	sum(phi)
20            	8.208642e-06
40            	1.934942e-05
60            	2.978507e-05
80            	4.057513e-05
100           	5.215721e-05
120           	6.531862e-05
140           	8.089503e-05
160           	1.020184e-04
180           	1.262770e-04
200           	1.567088e-04
220           	1.936452e-04
240           	2.437536e-04
260           	3.004215e-04
280           	3.564000e-04
300           	4.047604e-04
320           	4.265353e-04
340           	4.082996e-04
360           	3.696596e-04
380           	3.242454e-04
400           	2.811806e-04
420           	2.440451e-04
440           	2.139334e-04
460           	1.902701e-04
480           	1.714526e-04
500           	1.562419e-04
520           	1.435891e-04
540           	1.329486e-04
560           	1.239528e-04
580           	1.160518e-04
600           	1.083210e-04
620           	1.007045e-04
640           	9.272800e-05
660           	8.427289e-05
680           	7.543868e-05
700           	6.509657e-05
720           	5.852567e-05
740           	5.917392e-05
760           	6.265020e-05
780           	6.979279e-05
800           	8.118199e-05
820           	9.220174e-05
840           	9.627695e-05
860           	9.129265e-05
880           	8.682147e-05
900           	9.137359e-05
920           	9.691886e-05
940           	9.530350e-05
960           	9.163925e-05
980           	8.698390e-05
1000          	8.287963e-05
1020          	7.892775e-05
