# Region      : cellZone cz_solid_11
# Cells       : 2072
# Volume      : 2.141479e-03
# Time        	volIntegrate(U)
20            	(1.164772e-10 -5.113679e-09 6.752924e-09)
40            	(1.510550e-10 -9.506559e-09 6.622061e-09)
60            	(1.215855e-10 -1.394233e-08 6.803872e-09)
80            	(7.724966e-11 -1.843640e-08 7.018048e-09)
100           	(6.102225e-12 -2.299191e-08 7.234461e-09)
120           	(-1.061527e-10 -2.758238e-08 7.422959e-09)
140           	(-3.076672e-10 -3.203951e-08 7.390122e-09)
160           	(-6.151652e-10 -3.636705e-08 7.479432e-09)
180           	(-9.484743e-10 -4.046186e-08 7.329705e-09)
200           	(-1.334411e-09 -4.417222e-08 6.958811e-09)
220           	(-1.739020e-09 -4.732093e-08 6.320523e-09)
240           	(-2.105800e-09 -4.974044e-08 5.423605e-09)
260           	(-2.352059e-09 -5.135022e-08 4.334052e-09)
280           	(-2.401364e-09 -5.228518e-08 3.204225e-09)
300           	(-2.266350e-09 -5.287730e-08 2.210834e-09)
320           	(-2.033606e-09 -5.344347e-08 1.439669e-09)
340           	(-1.772111e-09 -5.416371e-08 8.914274e-10)
360           	(-1.516243e-09 -5.507625e-08 5.232839e-10)
380           	(-1.280496e-09 -5.610248e-08 2.915504e-10)
400           	(-1.070951e-09 -5.711151e-08 1.514621e-10)
420           	(-8.891898e-10 -5.799593e-08 7.572690e-11)
440           	(-7.339282e-10 -5.870006e-08 4.729659e-11)
460           	(-6.012438e-10 -5.920616e-08 5.446192e-11)
480           	(-4.863666e-10 -5.952016e-08 8.752621e-11)
500           	(-3.852624e-10 -5.966119e-08 1.393900e-10)
520           	(-2.951924e-10 -5.965467e-08 2.023107e-10)
540           	(-2.146426e-10 -5.953223e-08 2.752456e-10)
560           	(-1.415002e-10 -5.933297e-08 3.605746e-10)
580           	(-7.349916e-11 -5.909265e-08 4.587583e-10)
600           	(-1.010122e-11 -5.883546e-08 5.686413e-10)
620           	(4.786125e-11 -5.857999e-08 6.886144e-10)
640           	(9.890983e-11 -5.833567e-08 8.160763e-10)
660           	(1.405373e-10 -5.810119e-08 9.475388e-10)
680           	(1.732628e-10 -5.786149e-08 1.083043e-09)
700           	(1.985475e-10 -5.758392e-08 1.222129e-09)
720           	(2.205075e-10 -5.724420e-08 1.361525e-09)
740           	(2.439112e-10 -5.687060e-08 1.488979e-09)
760           	(2.585692e-10 -5.651134e-08 1.594253e-09)
780           	(2.461369e-10 -5.619217e-08 1.676103e-09)
800           	(1.956737e-10 -5.593717e-08 1.736440e-09)
820           	(1.144830e-10 -5.576832e-08 1.768870e-09)
840           	(2.359435e-11 -5.567940e-08 1.770645e-09)
860           	(-5.519904e-11 -5.565551e-08 1.745030e-09)
880           	(-1.131760e-10 -5.568873e-08 1.695447e-09)
900           	(-1.282496e-10 -5.580172e-08 1.626282e-09)
920           	(-9.999628e-11 -5.606438e-08 1.549713e-09)
940           	(-5.467718e-11 -5.653700e-08 1.477862e-09)
960           	(-1.110466e-11 -5.720377e-08 1.415122e-09)
980           	(1.948968e-11 -5.801182e-08 1.360090e-09)
1000          	(3.859302e-11 -5.890668e-08 1.312468e-09)
1020          	(5.157736e-11 -5.984563e-08 1.274986e-09)
