# Region      : cellZone cz_solid_95
# Cells       : 1979
# Volume      : 2.142118e-03
# Time        	volIntegrateU
20            	1.310288e-08 -9.014476e-09 1.070949e-09
40            	1.385485e-08 -1.522791e-08 2.604129e-09
60            	1.198265e-08 -2.026472e-08 4.176466e-09
80            	5.546980e-09 -2.595653e-08 5.964269e-09
100           	-3.595034e-09 -3.145804e-08 4.741201e-09
120           	-8.518637e-09 -3.506981e-08 -1.429564e-09
140           	-8.902327e-09 -3.552283e-08 -5.618886e-09
160           	-7.610764e-09 -3.426340e-08 -5.968054e-09
180           	-6.383317e-09 -3.195033e-08 -5.592612e-09
200           	-5.402573e-09 -2.911177e-08 -5.038518e-09
220           	-4.665419e-09 -2.592861e-08 -4.525409e-09
240           	-4.100978e-09 -2.248843e-08 -4.080556e-09
260           	-3.669913e-09 -1.885581e-08 -3.690014e-09
280           	-3.334023e-09 -1.509519e-08 -3.347208e-09
300           	-3.069662e-09 -1.125230e-08 -3.044449e-09
320           	-2.868450e-09 -7.356783e-09 -2.779971e-09
340           	-2.720662e-09 -3.447520e-09 -2.558929e-09
360           	-2.603918e-09 4.089579e-10 -2.389592e-09
380           	-2.493383e-09 4.140150e-09 -2.264056e-09
400           	-2.380239e-09 7.691028e-09 -2.163890e-09
420           	-2.268240e-09 1.102496e-08 -2.076880e-09
440           	-2.163570e-09 1.412053e-08 -1.995850e-09
460           	-2.069952e-09 1.695834e-08 -1.913276e-09
480           	-1.985669e-09 1.950834e-08 -1.821734e-09
500           	-1.911741e-09 2.175513e-08 -1.718240e-09
520           	-1.850882e-09 2.372870e-08 -1.607739e-09
540           	-1.803537e-09 2.548142e-08 -1.496397e-09
560           	-1.771317e-09 2.706983e-08 -1.391392e-09
580           	-1.755149e-09 2.856521e-08 -1.300100e-09
600           	-1.753359e-09 3.005658e-08 -1.232904e-09
620           	-1.759723e-09 3.163698e-08 -1.193973e-09
640           	-1.766197e-09 3.334659e-08 -1.178464e-09
660           	-1.767108e-09 3.515835e-08 -1.172784e-09
680           	-1.763652e-09 3.706052e-08 -1.171684e-09
700           	-1.761627e-09 3.908332e-08 -1.176856e-09
720           	-1.749441e-09 4.122749e-08 -1.198599e-09
740           	-1.725119e-09 4.336806e-08 -1.204254e-09
760           	-1.699760e-09 4.546420e-08 -1.209054e-09
780           	-1.669241e-09 4.750260e-08 -1.216018e-09
800           	-1.636089e-09 4.946248e-08 -1.222206e-09
820           	-1.601811e-09 5.132662e-08 -1.227310e-09
840           	-1.567688e-09 5.308220e-08 -1.230891e-09
860           	-1.533932e-09 5.472134e-08 -1.232276e-09
880           	-1.501185e-09 5.624119e-08 -1.231223e-09
900           	-1.469856e-09 5.764441e-08 -1.228259e-09
920           	-1.438670e-09 5.893611e-08 -1.224741e-09
940           	-1.405379e-09 6.011927e-08 -1.221653e-09
960           	-1.367942e-09 6.119207e-08 -1.219673e-09
980           	-1.326267e-09 6.214535e-08 -1.219288e-09
1000          	-1.284273e-09 6.296190e-08 -1.219897e-09
1020          	-1.248303e-09 6.363090e-08 -1.218133e-09
1040          	-1.222207e-09 6.416743e-08 -1.211805e-09
1060          	-1.205367e-09 6.460782e-08 -1.202438e-09
1080          	-1.194228e-09 6.498645e-08 -1.192654e-09
1100          	-1.184799e-09 6.532185e-08 -1.184054e-09
1120          	-1.174896e-09 6.562127e-08 -1.176653e-09
1140          	-1.164040e-09 6.588847e-08 -1.170398e-09
1160          	-1.152204e-09 6.612737e-08 -1.165063e-09
1180          	-1.139979e-09 6.634235e-08 -1.160586e-09
1200          	-1.128063e-09 6.653787e-08 -1.156906e-09
1220          	-1.117010e-09 6.671859e-08 -1.153758e-09
1240          	-1.107318e-09 6.688866e-08 -1.150781e-09
1260          	-1.099111e-09 6.705152e-08 -1.147617e-09
1280          	-1.092299e-09 6.720950e-08 -1.144097e-09
1300          	-1.086643e-09 6.736382e-08 -1.140205e-09
1320          	-1.081796e-09 6.751473e-08 -1.136048e-09
1340          	-1.077453e-09 6.766224e-08 -1.131653e-09
1360          	-1.073439e-09 6.780598e-08 -1.126955e-09
1380          	-1.069695e-09 6.794563e-08 -1.121842e-09
1400          	-1.066090e-09 6.808103e-08 -1.116326e-09
1420          	-1.062555e-09 6.821202e-08 -1.110414e-09
1440          	-1.058995e-09 6.833810e-08 -1.104192e-09
1460          	-1.055247e-09 6.845876e-08 -1.097673e-09
