# Region      : cellZone cz_solid_78
# Cells       : 1900
# Volume      : 2.144591e-03
# Time        	volIntegrate(U)
20            	(-2.481340e-09 -8.648353e-09 1.494500e-09)
40            	(-4.813296e-09 -5.893201e-09 1.270163e-09)
60            	(-4.679231e-09 -9.319784e-10 1.038240e-09)
80            	(-4.063814e-09 4.236872e-09 7.891340e-10)
100           	(-3.398436e-09 9.029243e-09 4.995526e-10)
120           	(-2.854989e-09 1.340865e-08 2.794326e-10)
140           	(-2.529693e-09 1.731560e-08 2.041856e-10)
160           	(-2.109455e-09 2.080732e-08 -7.404907e-13)
180           	(-1.856884e-09 2.396117e-08 -8.987373e-11)
200           	(-1.661508e-09 2.678720e-08 -1.477316e-10)
220           	(-1.498237e-09 2.929960e-08 -1.910893e-10)
240           	(-1.351335e-09 3.152533e-08 -2.301526e-10)
260           	(-1.214922e-09 3.350248e-08 -2.677386e-10)
280           	(-1.089363e-09 3.526673e-08 -3.013186e-10)
300           	(-9.769698e-10 3.684855e-08 -3.302292e-10)
320           	(-8.759801e-10 3.827171e-08 -3.572475e-10)
340           	(-7.816728e-10 3.955783e-08 -3.860663e-10)
360           	(-6.887776e-10 4.073188e-08 -4.185723e-10)
380           	(-5.984644e-10 4.182469e-08 -4.510276e-10)
400           	(-5.148113e-10 4.287446e-08 -4.770750e-10)
420           	(-4.436212e-10 4.391831e-08 -4.905875e-10)
440           	(-3.897396e-10 4.499003e-08 -4.877834e-10)
460           	(-3.578455e-10 4.611231e-08 -4.669471e-10)
480           	(-3.483957e-10 4.729133e-08 -4.309242e-10)
500           	(-3.574765e-10 4.851871e-08 -3.837899e-10)
520           	(-3.789623e-10 4.977410e-08 -3.271511e-10)
540           	(-4.067624e-10 5.103008e-08 -2.627780e-10)
560           	(-4.368512e-10 5.225515e-08 -1.942925e-10)
580           	(-4.670608e-10 5.343044e-08 -1.245548e-10)
600           	(-4.958387e-10 5.455866e-08 -5.677793e-11)
620           	(-5.226860e-10 5.565982e-08 6.800424e-12)
640           	(-5.481377e-10 5.675932e-08 6.451551e-11)
660           	(-5.732503e-10 5.788054e-08 1.152735e-10)
680           	(-5.985394e-10 5.904117e-08 1.584850e-10)
700           	(-6.237359e-10 6.025104e-08 1.940390e-10)
720           	(-6.479934e-10 6.151211e-08 2.223110e-10)
740           	(-6.705582e-10 6.281961e-08 2.440180e-10)
760           	(-6.909736e-10 6.416486e-08 2.600566e-10)
780           	(-7.088438e-10 6.553715e-08 2.713567e-10)
800           	(-7.236724e-10 6.692526e-08 2.786804e-10)
820           	(-7.346633e-10 6.831779e-08 2.825670e-10)
840           	(-7.406843e-10 6.970370e-08 2.832319e-10)
860           	(-7.407202e-10 7.107227e-08 2.807849e-10)
880           	(-7.339102e-10 7.241194e-08 2.752284e-10)
900           	(-7.197678e-10 7.371093e-08 2.663486e-10)
920           	(-6.994485e-10 7.496077e-08 2.530142e-10)
940           	(-6.759945e-10 7.615934e-08 2.344643e-10)
960           	(-6.533038e-10 7.730842e-08 2.128797e-10)
980           	(-6.338790e-10 7.841244e-08 1.925927e-10)
1000          	(-6.181734e-10 7.947942e-08 1.763433e-10)
1020          	(-6.059372e-10 8.051922e-08 1.644346e-10)
