# Region      : cellZone cz_solid_28
# Cells       : 1548
# Volume      : 2.139845e-03
# Time        	volIntegrate(U)
20            	(-2.709699e-09 -7.100191e-09 2.389532e-09)
40            	(-2.904946e-09 -1.256319e-08 2.658743e-09)
60            	(-3.257987e-09 -1.773464e-08 2.997903e-09)
80            	(-3.621721e-09 -2.260751e-08 3.336426e-09)
100           	(-3.979499e-09 -2.739106e-08 3.660617e-09)
120           	(-4.320194e-09 -3.227988e-08 3.954249e-09)
140           	(-4.864382e-09 -3.772265e-08 4.284384e-09)
160           	(-5.139668e-09 -4.365944e-08 4.529824e-09)
180           	(-5.370469e-09 -5.014934e-08 4.654032e-09)
200           	(-5.534468e-09 -5.719412e-08 4.693689e-09)
220           	(-5.595715e-09 -6.474014e-08 4.632513e-09)
240           	(-5.526203e-09 -7.270098e-08 4.464505e-09)
260           	(-5.309582e-09 -8.097230e-08 4.201621e-09)
280           	(-4.954975e-09 -8.946139e-08 3.865666e-09)
300           	(-4.490882e-09 -9.808099e-08 3.461057e-09)
320           	(-3.935461e-09 -1.067798e-07 3.016546e-09)
340           	(-3.300718e-09 -1.155645e-07 2.604637e-09)
360           	(-2.645071e-09 -1.244587e-07 2.298435e-09)
380           	(-2.062229e-09 -1.334467e-07 2.122718e-09)
400           	(-1.620650e-09 -1.424527e-07 2.050054e-09)
420           	(-1.336299e-09 -1.513808e-07 2.037633e-09)
440           	(-1.181119e-09 -1.601499e-07 2.053036e-09)
460           	(-1.111542e-09 -1.687172e-07 2.078652e-09)
480           	(-1.089805e-09 -1.770685e-07 2.105030e-09)
500           	(-1.089592e-09 -1.852029e-07 2.125831e-09)
520           	(-1.094289e-09 -1.931253e-07 2.137191e-09)
540           	(-1.093568e-09 -2.008428e-07 2.136508e-09)
560           	(-1.081946e-09 -2.083649e-07 2.123030e-09)
580           	(-1.056186e-09 -2.157031e-07 2.096845e-09)
600           	(-1.014500e-09 -2.228711e-07 2.059094e-09)
620           	(-9.565637e-10 -2.298814e-07 2.011641e-09)
640           	(-8.839039e-10 -2.367415e-07 1.957498e-09)
660           	(-7.990940e-10 -2.434507e-07 1.900948e-09)
680           	(-7.052670e-10 -2.499988e-07 1.847055e-09)
700           	(-6.062485e-10 -2.563637e-07 1.800944e-09)
720           	(-5.059029e-10 -2.625126e-07 1.765975e-09)
740           	(-4.063592e-10 -2.684082e-07 1.742121e-09)
760           	(-3.069979e-10 -2.740191e-07 1.728212e-09)
780           	(-2.053235e-10 -2.793296e-07 1.722634e-09)
800           	(-1.005695e-10 -2.843388e-07 1.721291e-09)
820           	(9.202053e-12 -2.890620e-07 1.718205e-09)
840           	(1.295449e-10 -2.935377e-07 1.716577e-09)
860           	(2.558246e-10 -2.978118e-07 1.720164e-09)
880           	(3.728828e-10 -3.019190e-07 1.728755e-09)
900           	(4.698664e-10 -3.058808e-07 1.742345e-09)
920           	(5.390567e-10 -3.097015e-07 1.757169e-09)
940           	(5.802353e-10 -3.133789e-07 1.767380e-09)
960           	(6.032825e-10 -3.169210e-07 1.768274e-09)
980           	(6.196824e-10 -3.203553e-07 1.758045e-09)
1000          	(6.409883e-10 -3.237170e-07 1.742488e-09)
1020          	(6.683616e-10 -3.270238e-07 1.725331e-09)
