# Region      : cellZone cz_solid_25
# Cells       : 2136
# Volume      : 2.142369e-03
# Time        	volIntegrateU
20            	-2.205952e-09 -6.148752e-09 -4.996284e-10
40            	-2.335132e-09 -1.036105e-08 -3.127873e-10
60            	-2.617122e-09 -1.402982e-08 -2.418681e-10
80            	-2.910237e-09 -1.725965e-08 -2.070826e-10
100           	-3.200988e-09 -2.027885e-08 -1.865156e-10
120           	-3.478452e-09 -2.325278e-08 -1.719843e-10
140           	-3.843845e-09 -2.638274e-08 -1.716640e-10
160           	-4.146584e-09 -2.977304e-08 -1.829369e-10
180           	-4.348343e-09 -3.343589e-08 -1.727389e-10
200           	-4.500757e-09 -3.738464e-08 -1.577406e-10
220           	-4.589264e-09 -4.160368e-08 -1.293927e-10
240           	-4.603329e-09 -4.606664e-08 -7.885410e-11
260           	-4.535700e-09 -5.073994e-08 3.592925e-12
280           	-4.382312e-09 -5.559354e-08 1.287009e-10
300           	-4.137037e-09 -6.058871e-08 3.087165e-10
320           	-3.803660e-09 -6.567718e-08 5.530678e-10
340           	-3.393694e-09 -7.080894e-08 8.534798e-10
360           	-2.929167e-09 -7.594612e-08 1.183330e-09
380           	-2.437878e-09 -8.106662e-08 1.522873e-09
400           	-1.953345e-09 -8.615767e-08 1.860029e-09
420           	-1.515419e-09 -9.123687e-08 2.170808e-09
440           	-1.158166e-09 -9.635455e-08 2.426807e-09
460           	-9.005606e-10 -1.015632e-07 2.608966e-09
480           	-7.411670e-10 -1.068784e-07 2.714097e-09
500           	-6.611018e-10 -1.122723e-07 2.755189e-09
520           	-6.319764e-10 -1.176960e-07 2.755712e-09
540           	-6.270707e-10 -1.230993e-07 2.738664e-09
560           	-6.286440e-10 -1.284391e-07 2.720261e-09
580           	-6.268313e-10 -1.336842e-07 2.708907e-09
600           	-6.170284e-10 -1.388194e-07 2.707744e-09
620           	-5.972415e-10 -1.438425e-07 2.716462e-09
640           	-5.673556e-10 -1.487608e-07 2.733356e-09
660           	-5.279620e-10 -1.535871e-07 2.756313e-09
680           	-4.799895e-10 -1.583368e-07 2.783527e-09
700           	-4.245707e-10 -1.630239e-07 2.813624e-09
720           	-3.628877e-10 -1.676597e-07 2.845699e-09
740           	-2.961685e-10 -1.722509e-07 2.879264e-09
760           	-2.257899e-10 -1.767981e-07 2.914263e-09
780           	-1.534673e-10 -1.812955e-07 2.950881e-09
800           	-8.126469e-11 -1.857318e-07 2.989103e-09
820           	-1.105787e-11 -1.900950e-07 3.028816e-09
840           	5.540556e-11 -1.943763e-07 3.069877e-09
860           	1.173150e-10 -1.985741e-07 3.111217e-09
880           	1.754552e-10 -2.026966e-07 3.151605e-09
900           	2.318426e-10 -2.067619e-07 3.191793e-09
920           	2.869522e-10 -2.107918e-07 3.232930e-09
940           	3.392584e-10 -2.148034e-07 3.274198e-09
960           	3.872266e-10 -2.188052e-07 3.314212e-09
980           	4.297341e-10 -2.227963e-07 3.351677e-09
1000          	4.661929e-10 -2.267698e-07 3.385533e-09
1020          	4.966686e-10 -2.307175e-07 3.415437e-09
