# Region      : cellZone cz_solid_92
# Cells       : 2186
# Volume      : 2.144641e-03
# Time        	volIntegrate(U)
20            	(2.977160e-09 -3.260403e-09 2.760504e-09)
40            	(3.500537e-09 -5.701108e-09 4.312159e-09)
60            	(3.884281e-09 -7.666121e-09 5.677757e-09)
80            	(3.950931e-09 -8.834442e-09 6.755370e-09)
100           	(3.565733e-09 -9.037688e-09 7.262080e-09)
120           	(2.786968e-09 -8.722057e-09 6.902204e-09)
140           	(1.309003e-09 -8.604251e-09 5.790124e-09)
160           	(1.310935e-10 -7.809162e-09 3.752362e-09)
180           	(-1.033996e-09 -8.254779e-09 1.242722e-09)
200           	(-1.330955e-09 -1.048615e-08 -1.493157e-09)
220           	(-8.000994e-10 -1.372735e-08 -3.420566e-09)
240           	(-6.364568e-11 -1.773452e-08 -4.154229e-09)
260           	(3.554992e-10 -2.248152e-08 -4.042702e-09)
280           	(5.219732e-10 -2.758551e-08 -3.652523e-09)
300           	(5.930648e-10 -3.261180e-08 -3.252761e-09)
320           	(6.349557e-10 -3.728780e-08 -2.919620e-09)
340           	(6.664609e-10 -4.149246e-08 -2.664406e-09)
360           	(6.942521e-10 -4.521694e-08 -2.471323e-09)
380           	(7.187718e-10 -4.851842e-08 -2.321878e-09)
400           	(7.380979e-10 -5.146394e-08 -2.204408e-09)
420           	(7.500270e-10 -5.410962e-08 -2.110569e-09)
440           	(7.560028e-10 -5.649589e-08 -2.035197e-09)
460           	(7.585992e-10 -5.865198e-08 -1.973538e-09)
480           	(7.614549e-10 -6.060303e-08 -1.921774e-09)
500           	(7.681933e-10 -6.236920e-08 -1.877789e-09)
520           	(7.809072e-10 -6.396543e-08 -1.841025e-09)
540           	(8.023812e-10 -6.540322e-08 -1.811271e-09)
560           	(8.310389e-10 -6.670119e-08 -1.784071e-09)
580           	(8.626725e-10 -6.787209e-08 -1.759998e-09)
600           	(8.969825e-10 -6.891603e-08 -1.738200e-09)
620           	(9.309707e-10 -6.984168e-08 -1.710189e-09)
640           	(9.486896e-10 -7.066421e-08 -1.679230e-09)
660           	(9.515346e-10 -7.137518e-08 -1.656144e-09)
680           	(9.441295e-10 -7.197062e-08 -1.640740e-09)
700           	(9.318388e-10 -7.246496e-08 -1.624472e-09)
720           	(9.144199e-10 -7.288358e-08 -1.606650e-09)
740           	(8.937437e-10 -7.324758e-08 -1.591354e-09)
760           	(8.722878e-10 -7.357182e-08 -1.579788e-09)
780           	(8.512095e-10 -7.386706e-08 -1.570880e-09)
800           	(8.312620e-10 -7.413951e-08 -1.563950e-09)
820           	(8.124665e-10 -7.439262e-08 -1.558325e-09)
840           	(7.950619e-10 -7.462820e-08 -1.553898e-09)
860           	(7.793272e-10 -7.484768e-08 -1.550210e-09)
880           	(7.654761e-10 -7.505246e-08 -1.546969e-09)
900           	(7.535814e-10 -7.524444e-08 -1.544115e-09)
