# Region      : cellZone cz_solid_53
# Cells       : 1801
# Volume      : 2.142507e-03
# Time        	volIntegrate(U)
20            	(3.130332e-09 -1.154938e-08 3.097051e-09)
40            	(3.458739e-09 -2.098204e-08 4.189566e-09)
60            	(3.569310e-09 -3.020272e-08 5.025226e-09)
80            	(3.272495e-09 -3.902810e-08 5.590276e-09)
100           	(2.372338e-09 -4.703257e-08 5.764219e-09)
120           	(7.396931e-10 -5.351077e-08 5.363104e-09)
140           	(-2.658597e-09 -5.704688e-08 3.217501e-09)
160           	(-4.458456e-09 -5.704199e-08 1.118100e-09)
180           	(-5.140113e-09 -5.474773e-08 -1.366068e-09)
200           	(-4.720236e-09 -5.172004e-08 -3.324009e-09)
220           	(-3.862047e-09 -4.930399e-08 -4.261721e-09)
240           	(-3.066665e-09 -4.791276e-08 -4.459325e-09)
260           	(-2.438126e-09 -4.745015e-08 -4.293839e-09)
280           	(-1.959724e-09 -4.764882e-08 -3.968527e-09)
300           	(-1.594553e-09 -4.823126e-08 -3.572844e-09)
320           	(-1.312767e-09 -4.898347e-08 -3.154526e-09)
340           	(-1.092665e-09 -4.975544e-08 -2.750829e-09)
360           	(-9.140842e-10 -5.044563e-08 -2.382367e-09)
380           	(-7.635150e-10 -5.099033e-08 -2.056789e-09)
400           	(-6.330561e-10 -5.135657e-08 -1.774444e-09)
420           	(-5.184733e-10 -5.153056e-08 -1.533214e-09)
440           	(-4.157871e-10 -5.151576e-08 -1.328156e-09)
460           	(-3.221544e-10 -5.132652e-08 -1.153984e-09)
480           	(-2.352229e-10 -5.098407e-08 -1.004145e-09)
500           	(-1.523837e-10 -5.051002e-08 -8.727075e-10)
520           	(-7.061459e-11 -4.992617e-08 -7.533131e-10)
540           	(1.172723e-11 -4.925269e-08 -6.406617e-10)
560           	(9.499757e-11 -4.850602e-08 -5.294496e-10)
580           	(1.777799e-10 -4.769720e-08 -4.158396e-10)
600           	(2.568134e-10 -4.682838e-08 -2.984918e-10)
620           	(3.270451e-10 -4.588890e-08 -1.784872e-10)
640           	(3.832067e-10 -4.485402e-08 -5.995234e-11)
660           	(4.200254e-10 -4.369330e-08 5.186082e-11)
680           	(4.325976e-10 -4.238117e-08 1.521742e-10)
700           	(4.200435e-10 -4.090429e-08 2.336282e-10)
720           	(3.923693e-10 -3.927465e-08 2.854829e-10)
740           	(3.616543e-10 -3.753281e-08 3.099582e-10)
760           	(3.363049e-10 -3.573059e-08 3.156690e-10)
780           	(3.168298e-10 -3.391033e-08 3.123683e-10)
800           	(3.018062e-10 -3.209503e-08 3.046920e-10)
820           	(2.897796e-10 -3.029418e-08 2.945225e-10)
840           	(2.792806e-10 -2.850941e-08 2.826539e-10)
860           	(2.696803e-10 -2.673818e-08 2.698145e-10)
880           	(2.609056e-10 -2.497581e-08 2.571759e-10)
900           	(2.527499e-10 -2.321742e-08 2.451604e-10)
