# Region type : faceZone fz_solid_58
# Faces  :    1732
# Area   :    1.017523e-01
# Time        	sum(phi)
20            	-2.867880e-08
40            	3.494950e-06
60            	6.288395e-06
80            	7.167397e-06
100           	7.046198e-06
120           	6.426792e-06
140           	5.236454e-06
160           	5.495701e-06
180           	5.408376e-06
200           	5.467404e-06
220           	5.519182e-06
240           	5.424159e-06
260           	5.153565e-06
280           	4.677083e-06
300           	3.999789e-06
320           	3.176660e-06
340           	2.333831e-06
360           	1.553957e-06
380           	9.491854e-07
400           	5.093900e-07
420           	1.754965e-07
440           	-1.090102e-07
460           	-5.345669e-07
480           	-1.258429e-06
500           	-2.475302e-06
520           	-4.368715e-06
540           	-7.045440e-06
560           	-1.041666e-05
580           	-1.419159e-05
600           	-1.811277e-05
620           	-2.232531e-05
640           	-2.697252e-05
660           	-3.224720e-05
680           	-3.799252e-05
700           	-4.392814e-05
720           	-4.974590e-05
740           	-5.495498e-05
760           	-5.939123e-05
780           	-6.298468e-05
800           	-6.577524e-05
820           	-6.789733e-05
840           	-6.947529e-05
860           	-7.060758e-05
880           	-7.142764e-05
900           	-7.172949e-05
920           	-7.147857e-05
940           	-7.080950e-05
960           	-7.040324e-05
980           	-7.108255e-05
