# Region type : faceZone fz_solid_0
# Faces  :    1654
# Area   :    1.016700e-01
# Time        	sum(phi)
20            	5.275572e-05
40            	5.631661e-05
60            	5.621096e-05
80            	5.605385e-05
100           	5.597804e-05
120           	5.627794e-05
140           	5.868681e-05
160           	5.816834e-05
180           	5.807775e-05
200           	5.811583e-05
220           	5.700317e-05
240           	5.157525e-05
260           	5.038470e-05
280           	4.207113e-05
300           	3.335054e-05
320           	2.728801e-05
340           	2.233764e-05
360           	1.821589e-05
380           	1.544817e-05
400           	1.412162e-05
420           	1.440800e-05
440           	1.641960e-05
460           	2.009598e-05
480           	2.504266e-05
500           	3.093612e-05
520           	3.692701e-05
540           	4.168659e-05
560           	4.387670e-05
580           	4.426187e-05
600           	4.258963e-05
620           	3.985742e-05
640           	3.678131e-05
660           	3.392634e-05
680           	3.110174e-05
700           	2.820726e-05
720           	2.514933e-05
740           	2.079926e-05
760           	1.715639e-05
780           	1.608309e-05
800           	1.646337e-05
820           	1.784496e-05
840           	1.998728e-05
860           	2.452515e-05
880           	2.995379e-05
900           	3.422542e-05
920           	3.946064e-05
940           	4.354079e-05
960           	4.445517e-05
980           	4.451495e-05
1000          	4.425701e-05
1020          	4.378629e-05
1040          	4.356099e-05
