# Region      : cellZone cz_solid_45
# Cells       : 2210
# Volume      : 2.142436e-03
# Time        	volIntegrate(U)
20            	(-2.004004e-09 -5.898528e-09 -2.225239e-10)
40            	(-2.365649e-09 -9.804897e-09 -1.935367e-10)
60            	(-2.834998e-09 -1.337655e-08 -1.621322e-10)
80            	(-3.293749e-09 -1.650305e-08 -1.623473e-10)
100           	(-3.734488e-09 -1.946847e-08 -1.669769e-10)
120           	(-4.148208e-09 -2.244049e-08 -1.710506e-10)
140           	(-4.609452e-09 -2.562665e-08 -1.504041e-10)
160           	(-5.217596e-09 -2.925521e-08 -2.034892e-10)
180           	(-5.507268e-09 -3.316298e-08 -1.899632e-10)
200           	(-5.733143e-09 -3.739359e-08 -1.587343e-10)
220           	(-5.873401e-09 -4.190456e-08 -1.045407e-10)
240           	(-5.905380e-09 -4.661822e-08 -1.724748e-11)
260           	(-5.807533e-09 -5.144247e-08 1.153381e-10)
280           	(-5.564822e-09 -5.626792e-08 3.069132e-10)
300           	(-5.167768e-09 -6.099816e-08 5.654586e-10)
320           	(-4.630523e-09 -6.557364e-08 8.888202e-10)
340           	(-3.980200e-09 -6.999670e-08 1.258607e-09)
360           	(-3.256648e-09 -7.432317e-08 1.662749e-09)
380           	(-2.507257e-09 -7.863695e-08 2.093992e-09)
400           	(-1.789926e-09 -8.304362e-08 2.525117e-09)
420           	(-1.153987e-09 -8.763873e-08 2.919243e-09)
440           	(-6.345821e-10 -9.247459e-08 3.246530e-09)
460           	(-2.455306e-10 -9.755266e-08 3.492392e-09)
480           	(2.036650e-11 -1.028325e-07 3.660117e-09)
500           	(1.872543e-10 -1.082445e-07 3.765827e-09)
520           	(2.863596e-10 -1.137132e-07 3.830974e-09)
540           	(3.461597e-10 -1.191693e-07 3.874440e-09)
560           	(3.873502e-10 -1.245581e-07 3.910601e-09)
580           	(4.229668e-10 -1.298406e-07 3.947550e-09)
600           	(4.598428e-10 -1.349920e-07 3.989054e-09)
620           	(5.013137e-10 -1.400007e-07 4.036012e-09)
640           	(5.492844e-10 -1.448676e-07 4.088046e-09)
660           	(6.042342e-10 -1.496023e-07 4.144007e-09)
680           	(6.668795e-10 -1.542222e-07 4.203079e-09)
700           	(7.364426e-10 -1.587468e-07 4.264320e-09)
720           	(8.124206e-10 -1.631957e-07 4.327289e-09)
740           	(8.940842e-10 -1.675851e-07 4.391676e-09)
760           	(9.806000e-10 -1.719250e-07 4.457543e-09)
780           	(1.071127e-09 -1.762192e-07 4.525267e-09)
800           	(1.163434e-09 -1.804642e-07 4.595066e-09)
820           	(1.254875e-09 -1.846512e-07 4.666593e-09)
840           	(1.342422e-09 -1.887674e-07 4.738806e-09)
860           	(1.423561e-09 -1.927991e-07 4.808641e-09)
880           	(1.499023e-09 -1.967374e-07 4.872638e-09)
900           	(1.573170e-09 -2.005897e-07 4.931381e-09)
920           	(1.649348e-09 -2.043827e-07 4.986429e-09)
940           	(1.726503e-09 -2.081485e-07 5.036969e-09)
960           	(1.803288e-09 -2.119099e-07 5.082657e-09)
980           	(1.878175e-09 -2.156795e-07 5.123525e-09)
1000          	(1.949263e-09 -2.194628e-07 5.159939e-09)
1020          	(2.014664e-09 -2.232609e-07 5.192926e-09)
1040          	(2.072991e-09 -2.270714e-07 5.223737e-09)
1060          	(2.124170e-09 -2.308901e-07 5.253351e-09)
1080          	(2.168517e-09 -2.347110e-07 5.282368e-09)
1100          	(2.207333e-09 -2.385281e-07 5.311093e-09)
1120          	(2.241693e-09 -2.423360e-07 5.339239e-09)
1140          	(2.272589e-09 -2.461307e-07 5.366440e-09)
1160          	(2.300759e-09 -2.499100e-07 5.392334e-09)
1180          	(2.326557e-09 -2.536725e-07 5.416669e-09)
1200          	(2.350284e-09 -2.574183e-07 5.439495e-09)
1220          	(2.372167e-09 -2.611480e-07 5.460885e-09)
1240          	(2.394445e-09 -2.648602e-07 5.486468e-09)
1260          	(2.414618e-09 -2.685627e-07 5.503356e-09)
1280          	(2.422949e-09 -2.722505e-07 5.519969e-09)
1300          	(2.448592e-09 -2.759475e-07 5.541422e-09)
1320          	(2.453983e-09 -2.796122e-07 5.593968e-09)
1340          	(2.463541e-09 -2.833012e-07 5.649734e-09)
1360          	(1.816265e-09 -2.867728e-07 5.314223e-09)
1380          	(-1.767506e-08 -2.898570e-07 3.845221e-10)
1400          	(-1.514577e-07 -4.089820e-07 -4.979153e-08)
1420          	(-6.382731e-07 -1.226857e-06 -1.631275e-07)
1440          	(-1.987674e-06 -4.356092e-06 -5.914259e-07)
1460          	(-7.068739e-06 -1.798025e-05 -2.720158e-06)
1480          	(-3.252568e-05 -8.576606e-05 -1.230668e-05)
1500          	(-1.545905e-04 -4.188637e-04 -6.113719e-05)
