# Region      : cellZone cz_solid_74
# Cells       : 1907
# Volume      : 2.144758e-03
# Time        	volIntegrate(U)
20            	(6.307921e-09 -1.414292e-08 2.910790e-09)
40            	(7.099386e-09 -2.864347e-08 4.485861e-09)
60            	(6.626414e-09 -4.451976e-08 5.689490e-09)
80            	(4.047201e-09 -6.056880e-08 6.323424e-09)
100           	(-7.187567e-10 -7.546031e-08 5.682826e-09)
120           	(-6.218558e-09 -8.790794e-08 3.101532e-09)
140           	(-1.008211e-08 -9.552646e-08 -2.491881e-09)
160           	(-9.312338e-09 -9.918640e-08 -5.805581e-09)
180           	(-7.733960e-09 -9.959165e-08 -7.274294e-09)
200           	(-6.198389e-09 -9.778516e-08 -7.272384e-09)
220           	(-4.977649e-09 -9.464660e-08 -6.574636e-09)
240           	(-4.090119e-09 -9.072411e-08 -5.718172e-09)
260           	(-3.453299e-09 -8.630143e-08 -4.941193e-09)
280           	(-2.992941e-09 -8.153008e-08 -4.294759e-09)
300           	(-2.650712e-09 -7.649026e-08 -3.774428e-09)
320           	(-2.383421e-09 -7.122337e-08 -3.355835e-09)
340           	(-2.164487e-09 -6.575365e-08 -3.016275e-09)
360           	(-1.976291e-09 -6.010259e-08 -2.734062e-09)
380           	(-1.813377e-09 -5.429627e-08 -2.497027e-09)
400           	(-1.671123e-09 -4.835924e-08 -2.296197e-09)
420           	(-1.546057e-09 -4.232521e-08 -2.124037e-09)
440           	(-1.434422e-09 -3.622685e-08 -1.975106e-09)
460           	(-1.334166e-09 -3.009446e-08 -1.843469e-09)
480           	(-1.241386e-09 -2.395578e-08 -1.723606e-09)
500           	(-1.152535e-09 -1.783344e-08 -1.609822e-09)
520           	(-1.066360e-09 -1.173962e-08 -1.497283e-09)
540           	(-9.860067e-10 -5.672898e-09 -1.382644e-09)
560           	(-9.186242e-10 3.831830e-10 -1.265447e-09)
580           	(-8.708769e-10 6.443567e-09 -1.148657e-09)
600           	(-8.489977e-10 1.251140e-08 -1.037645e-09)
620           	(-8.545613e-10 1.857722e-08 -9.422241e-10)
640           	(-8.803341e-10 2.462214e-08 -8.714901e-10)
660           	(-9.147463e-10 3.062036e-08 -8.245502e-10)
680           	(-9.509142e-10 3.655396e-08 -7.949003e-10)
700           	(-9.834459e-10 4.241841e-08 -7.771453e-10)
720           	(-1.010287e-09 4.821723e-08 -7.656333e-10)
740           	(-1.031288e-09 5.395500e-08 -7.570189e-10)
760           	(-1.047384e-09 5.963517e-08 -7.494504e-10)
780           	(-1.060191e-09 6.525906e-08 -7.424662e-10)
800           	(-1.070517e-09 7.082698e-08 -7.362445e-10)
820           	(-1.078868e-09 7.633872e-08 -7.309734e-10)
840           	(-1.085263e-09 8.179309e-08 -7.267657e-10)
860           	(-1.089452e-09 8.718787e-08 -7.233856e-10)
880           	(-1.091124e-09 9.251978e-08 -7.206879e-10)
900           	(-1.090113e-09 9.778345e-08 -7.183287e-10)
920           	(-1.086155e-09 1.029714e-07 -7.159078e-10)
940           	(-1.078597e-09 1.080738e-07 -7.126081e-10)
960           	(-1.067486e-09 1.130807e-07 -7.072853e-10)
980           	(-1.054476e-09 1.179874e-07 -6.988919e-10)
1000          	(-1.043064e-09 1.228063e-07 -6.873476e-10)
1020          	(-1.035754e-09 1.275669e-07 -6.750215e-10)
