# Region      : cellZone cz_solid_41
# Cells       : 2508
# Volume      : 2.141787e-03
# Time        	volIntegrateU
20            	2.137089e-10 -5.159658e-09 -9.861683e-10
40            	-2.981142e-11 -7.590745e-09 -5.776706e-10
60            	-1.660329e-10 -8.936661e-09 -4.570656e-10
80            	-2.543611e-10 -9.384890e-09 -4.453070e-10
100           	-3.131296e-10 -9.354075e-09 -4.768871e-10
120           	-3.543525e-10 -9.114351e-09 -5.161866e-10
140           	-3.846156e-10 -8.841823e-09 -5.573777e-10
160           	-4.083133e-10 -8.694428e-09 -6.110460e-10
180           	-4.381679e-10 -8.667318e-09 -6.686615e-10
200           	-4.593821e-10 -8.810751e-09 -7.188512e-10
220           	-4.794479e-10 -9.131109e-09 -7.680869e-10
240           	-4.986856e-10 -9.616772e-09 -8.156773e-10
260           	-5.150804e-10 -1.023670e-08 -8.563376e-10
280           	-5.260791e-10 -1.095249e-08 -8.857748e-10
300           	-5.303357e-10 -1.172179e-08 -8.992745e-10
320           	-5.279615e-10 -1.250820e-08 -8.934566e-10
340           	-5.222553e-10 -1.328535e-08 -8.711681e-10
360           	-5.172870e-10 -1.402805e-08 -8.385851e-10
380           	-5.100249e-10 -1.471114e-08 -8.025831e-10
400           	-4.917385e-10 -1.529890e-08 -7.627231e-10
420           	-4.578438e-10 -1.576109e-08 -7.130079e-10
440           	-4.122081e-10 -1.608510e-08 -6.450024e-10
460           	-3.624849e-10 -1.628319e-08 -5.496280e-10
480           	-3.167514e-10 -1.639168e-08 -4.221907e-10
500           	-2.815361e-10 -1.646571e-08 -2.657746e-10
520           	-2.609220e-10 -1.656334e-08 -9.116047e-11
540           	-2.557876e-10 -1.673145e-08 8.488341e-11
560           	-2.625335e-10 -1.699628e-08 2.451032e-10
580           	-2.756283e-10 -1.736350e-08 3.769142e-10
600           	-2.899553e-10 -1.782106e-08 4.745976e-10
620           	-3.017147e-10 -1.834644e-08 5.384393e-10
640           	-3.096124e-10 -1.891808e-08 5.737309e-10
660           	-3.140689e-10 -1.951800e-08 5.880130e-10
680           	-3.163141e-10 -2.013128e-08 5.887482e-10
700           	-3.172434e-10 -2.074711e-08 5.816887e-10
720           	-3.175331e-10 -2.135853e-08 5.701639e-10
740           	-3.174361e-10 -2.196172e-08 5.559976e-10
760           	-3.173319e-10 -2.255429e-08 5.398374e-10
780           	-3.174664e-10 -2.313454e-08 5.225317e-10
800           	-3.179642e-10 -2.370066e-08 5.047628e-10
820           	-3.188540e-10 -2.425073e-08 4.874180e-10
840           	-3.201078e-10 -2.478224e-08 4.710980e-10
860           	-3.216139e-10 -2.529228e-08 4.562746e-10
880           	-3.233542e-10 -2.577807e-08 4.432271e-10
900           	-3.251266e-10 -2.623799e-08 4.322123e-10
920           	-3.267742e-10 -2.667140e-08 4.233672e-10
940           	-3.283489e-10 -2.707792e-08 4.165768e-10
960           	-3.298214e-10 -2.745791e-08 4.116341e-10
980           	-3.311800e-10 -2.781227e-08 4.086331e-10
1000          	-3.324714e-10 -2.814293e-08 4.076669e-10
1020          	-3.338200e-10 -2.845285e-08 4.085023e-10
1040          	-3.353101e-10 -2.874571e-08 4.105907e-10
1060          	-3.369733e-10 -2.902505e-08 4.132782e-10
1080          	-3.388081e-10 -2.929383e-08 4.160771e-10
1100          	-3.407555e-10 -2.955421e-08 4.187632e-10
1120          	-3.428399e-10 -2.980815e-08 4.213472e-10
