# Region type : faceZone fz_solid_78
# Faces  :    1783
# Area   :    1.017866e-01
# Time        	sum(phi)
20            	-6.369635e-05
40            	-4.379657e-05
60            	-2.141371e-05
80            	-8.957587e-06
100           	-2.719077e-06
120           	1.130008e-06
140           	4.258414e-06
160           	5.772627e-06
180           	7.104219e-06
200           	8.250445e-06
220           	8.938373e-06
240           	9.551504e-06
260           	9.868742e-06
280           	1.019685e-05
300           	1.038512e-05
320           	1.049439e-05
340           	1.063674e-05
360           	1.084917e-05
380           	1.115681e-05
400           	1.180449e-05
420           	1.275235e-05
440           	1.405853e-05
460           	1.554706e-05
480           	1.697947e-05
500           	1.804070e-05
520           	1.834152e-05
540           	1.771606e-05
560           	1.645008e-05
580           	1.532630e-05
600           	1.498548e-05
620           	1.450083e-05
640           	1.213972e-05
660           	8.155043e-06
680           	3.998233e-06
700           	1.426349e-06
720           	6.640311e-07
740           	1.471694e-06
760           	3.668444e-06
780           	6.694277e-06
800           	1.036435e-05
820           	1.434317e-05
840           	1.862250e-05
860           	2.307000e-05
880           	2.754554e-05
900           	3.157463e-05
920           	3.422072e-05
940           	3.533941e-05
960           	3.481502e-05
980           	3.305586e-05
1000          	3.073007e-05
1020          	2.849719e-05
1040          	2.639105e-05
1060          	2.418855e-05
1080          	2.225159e-05
1100          	2.085341e-05
1120          	1.978494e-05
1140          	1.863773e-05
1160          	1.727755e-05
1180          	1.575078e-05
1200          	1.411857e-05
1220          	1.252565e-05
1240          	1.098961e-05
1260          	9.253023e-06
1280          	7.798642e-06
1300          	9.079007e-06
1320          	1.134165e-06
1340          	-5.711692e-06
1360          	-3.906485e-05
1380          	2.663513e-04
1400          	2.074576e-03
1420          	6.877935e-03
1440          	1.352558e-02
1460          	2.210976e-02
1480          	3.190609e-02
1500          	7.228009e-02
