# Region type : faceZone fz_solid_79
# Faces  :    1902
# Area   :    1.017308e-01
# Time        	sum(phi)
20            	-4.041446e-05
40            	-2.408209e-05
60            	-1.465256e-05
80            	-7.266180e-06
100           	-8.179659e-07
120           	3.939819e-06
140           	6.434421e-06
160           	9.062335e-06
180           	1.056870e-05
200           	1.149409e-05
220           	1.229275e-05
240           	1.290638e-05
260           	1.341846e-05
280           	1.406099e-05
300           	1.482757e-05
320           	1.575180e-05
340           	1.692705e-05
360           	1.831606e-05
380           	1.961454e-05
400           	2.112165e-05
420           	2.301898e-05
440           	2.538517e-05
460           	2.780321e-05
480           	2.939923e-05
500           	2.853127e-05
520           	2.274650e-05
540           	1.041289e-05
560           	-7.644641e-06
580           	-2.801968e-05
600           	-4.658040e-05
620           	-6.260519e-05
640           	-7.587573e-05
660           	-8.733519e-05
680           	-9.733817e-05
700           	-1.064454e-04
720           	-1.144441e-04
740           	-1.219012e-04
760           	-1.298008e-04
780           	-1.390826e-04
800           	-1.505765e-04
820           	-1.647078e-04
840           	-1.800744e-04
860           	-1.934888e-04
880           	-2.033865e-04
900           	-2.092572e-04
920           	-2.116935e-04
940           	-2.120584e-04
960           	-2.125377e-04
980           	-2.134397e-04
1000          	-2.146150e-04
1020          	-2.160601e-04
1040          	-2.176758e-04
1060          	-2.193489e-04
1080          	-2.211411e-04
1100          	-2.229873e-04
1120          	-2.248636e-04
1140          	-2.266145e-04
1160          	-2.282967e-04
1180          	-2.299585e-04
1200          	-2.315611e-04
1220          	-2.330339e-04
1240          	-2.345694e-04
1260          	-2.357136e-04
1280          	-2.374583e-04
1300          	-2.374246e-04
1320          	-2.461431e-04
1340          	-2.294406e-04
1360          	-1.992843e-04
1380          	1.919407e-04
1400          	1.158866e-03
1420          	1.712729e-03
1440          	1.105161e-02
1460          	1.448306e-02
1480          	1.696859e-02
1500          	6.304840e-02
