# Region type : faceZone fz_solid_4
# Faces  :    1414
# Area   :    1.016330e-01
# Time        	sum(phi)
20            	6.445361e-06
40            	1.850137e-05
60            	3.254269e-05
80            	4.582005e-05
100           	5.906064e-05
120           	7.296567e-05
140           	8.856087e-05
160           	1.039500e-04
180           	1.186150e-04
200           	1.337129e-04
220           	1.498765e-04
240           	1.666987e-04
260           	1.854220e-04
280           	2.054966e-04
300           	2.260036e-04
320           	2.447860e-04
340           	2.590740e-04
360           	2.667857e-04
380           	2.692615e-04
400           	2.684317e-04
420           	2.647142e-04
440           	2.595396e-04
460           	2.546153e-04
480           	2.513661e-04
500           	2.505842e-04
520           	2.522261e-04
540           	2.550981e-04
560           	2.578882e-04
580           	2.601317e-04
600           	2.621949e-04
620           	2.644281e-04
640           	2.671594e-04
660           	2.704369e-04
680           	2.741051e-04
700           	2.779208e-04
720           	2.816569e-04
740           	2.851355e-04
760           	2.883310e-04
780           	2.913030e-04
800           	2.942433e-04
820           	2.975935e-04
840           	3.019437e-04
860           	3.077499e-04
880           	3.151762e-04
900           	3.243026e-04
920           	3.341521e-04
940           	3.436931e-04
960           	3.521168e-04
980           	3.590592e-04
1000          	3.645571e-04
1020          	3.689988e-04
