# Region type : faceZone fz_solid_41
# Faces  :    1724
# Area   :    1.016782e-01
# Time        	sum(phi)
20            	1.494358e-05
40            	1.174169e-05
60            	1.002504e-05
80            	9.131833e-06
100           	8.715646e-06
120           	8.587051e-06
140           	8.254427e-06
160           	8.713617e-06
180           	9.019698e-06
200           	9.243512e-06
220           	9.558546e-06
240           	1.000470e-05
260           	1.045877e-05
280           	1.091837e-05
300           	1.137441e-05
320           	1.193246e-05
340           	1.270671e-05
360           	1.351333e-05
380           	1.366838e-05
400           	1.292265e-05
420           	1.200352e-05
440           	1.311903e-05
460           	1.880737e-05
480           	2.491506e-05
500           	2.402724e-05
520           	1.819998e-05
540           	1.251647e-05
560           	9.375586e-06
580           	8.913001e-06
600           	1.035471e-05
620           	1.194761e-05
640           	1.289967e-05
660           	1.323030e-05
680           	1.305913e-05
700           	1.273582e-05
720           	1.234647e-05
740           	1.186258e-05
760           	1.121942e-05
780           	1.031719e-05
800           	9.205529e-06
820           	7.909474e-06
840           	6.576614e-06
860           	5.219926e-06
880           	3.793455e-06
900           	2.374402e-06
920           	1.103643e-06
940           	6.956433e-08
960           	-4.962876e-07
980           	-7.739539e-07
1000          	-8.359614e-07
1020          	-7.217290e-07
