# Region      : cellZone cz_solid_83
# Cells       : 1976
# Volume      : 2.143263e-03
# Time        	volIntegrate(U)
20            	(-5.269442e-11 -1.760618e-09 5.119957e-10)
40            	(-4.572772e-10 -2.460757e-09 7.718308e-10)
60            	(-7.389406e-10 -2.917586e-09 6.990375e-10)
80            	(-1.015084e-09 -3.153819e-09 4.774859e-10)
100           	(-1.239342e-09 -3.286698e-09 2.605688e-10)
120           	(-1.438084e-09 -3.378127e-09 6.822960e-11)
140           	(-1.770855e-09 -3.441756e-09 -1.640798e-10)
160           	(-2.006480e-09 -3.323561e-09 -3.466017e-10)
180           	(-2.192128e-09 -3.054309e-09 -4.530076e-10)
200           	(-2.318639e-09 -2.602343e-09 -4.936507e-10)
220           	(-2.378290e-09 -1.961811e-09 -4.345370e-10)
240           	(-2.391437e-09 -1.165561e-09 -2.534176e-10)
260           	(-2.391985e-09 -2.584175e-10 5.559458e-11)
280           	(-2.396543e-09 7.392663e-10 4.810876e-10)
300           	(-2.393674e-09 1.841839e-09 9.977208e-10)
320           	(-2.368416e-09 3.023891e-09 1.553023e-09)
340           	(-2.330190e-09 4.121904e-09 2.076342e-09)
360           	(-2.301392e-09 4.845326e-09 2.497279e-09)
380           	(-2.290545e-09 5.029864e-09 2.792224e-09)
400           	(-2.281292e-09 4.750630e-09 2.985001e-09)
420           	(-2.278439e-09 4.101881e-09 3.084352e-09)
440           	(-2.290863e-09 3.145971e-09 3.115719e-09)
460           	(-2.316923e-09 1.936142e-09 3.118239e-09)
480           	(-2.351853e-09 5.405831e-10 3.121564e-09)
500           	(-2.391337e-09 -9.732612e-10 3.136012e-09)
520           	(-2.432884e-09 -2.552731e-09 3.160647e-09)
540           	(-2.471563e-09 -4.161552e-09 3.192142e-09)
560           	(-2.504467e-09 -5.780367e-09 3.226502e-09)
580           	(-2.530167e-09 -7.403639e-09 3.264303e-09)
600           	(-2.552879e-09 -9.036377e-09 3.302140e-09)
620           	(-2.571290e-09 -1.068779e-08 3.330146e-09)
640           	(-2.583625e-09 -1.235967e-08 3.350177e-09)
660           	(-2.591591e-09 -1.404977e-08 3.366834e-09)
680           	(-2.595982e-09 -1.575530e-08 3.382778e-09)
700           	(-2.597659e-09 -1.747434e-08 3.398672e-09)
720           	(-2.597699e-09 -1.920592e-08 3.414222e-09)
740           	(-2.596698e-09 -2.094985e-08 3.426035e-09)
760           	(-2.594427e-09 -2.270438e-08 3.433085e-09)
780           	(-2.590981e-09 -2.446905e-08 3.437084e-09)
800           	(-2.586983e-09 -2.624461e-08 3.439510e-09)
820           	(-2.583103e-09 -2.802862e-08 3.441988e-09)
840           	(-2.579299e-09 -2.981743e-08 3.444180e-09)
860           	(-2.575454e-09 -3.161085e-08 3.444541e-09)
880           	(-2.571096e-09 -3.340890e-08 3.443697e-09)
900           	(-2.566237e-09 -3.521007e-08 3.442595e-09)
920           	(-2.561236e-09 -3.701328e-08 3.441170e-09)
940           	(-2.556111e-09 -3.881815e-08 3.439431e-09)
960           	(-2.550853e-09 -4.062479e-08 3.437535e-09)
980           	(-2.545537e-09 -4.243350e-08 3.435455e-09)
