# Region type : faceZone fz_solid_70
# Faces  :    1736
# Area   :    1.017260e-01
# Time        	sum(phi)
20            	-2.162608e-05
40            	-2.658513e-05
60            	-3.283245e-05
80            	-3.934477e-05
100           	-4.632517e-05
120           	-5.362106e-05
140           	-6.414032e-05
160           	-7.008823e-05
180           	-7.719437e-05
200           	-8.328196e-05
220           	-8.628560e-05
240           	-8.901214e-05
260           	-9.419850e-05
280           	-9.863217e-05
300           	-1.032536e-04
320           	-1.096538e-04
340           	-1.158721e-04
360           	-1.208753e-04
380           	-1.247953e-04
400           	-1.283852e-04
420           	-1.319586e-04
440           	-1.356233e-04
460           	-1.394256e-04
480           	-1.434732e-04
500           	-1.478438e-04
520           	-1.525970e-04
540           	-1.577214e-04
560           	-1.632296e-04
580           	-1.690352e-04
600           	-1.751932e-04
620           	-1.816894e-04
640           	-1.886086e-04
660           	-1.958231e-04
680           	-2.030617e-04
700           	-2.099820e-04
720           	-2.161813e-04
740           	-2.215718e-04
760           	-2.264004e-04
780           	-2.309974e-04
800           	-2.355202e-04
820           	-2.400242e-04
840           	-2.445080e-04
860           	-2.489570e-04
880           	-2.533350e-04
900           	-2.576212e-04
920           	-2.617474e-04
940           	-2.657317e-04
960           	-2.695429e-04
980           	-2.731674e-04
1000          	-2.766033e-04
1020          	-2.798445e-04
1040          	-2.828764e-04
