# Region      : cellZone cz_solid_84
# Cells       : 2326
# Volume      : 2.145400e-03
# Time        	volIntegrate(U)
20            	(-2.111629e-10 -2.060074e-09 3.402559e-10)
40            	(-6.491992e-10 -2.930769e-09 5.175527e-10)
60            	(-1.060435e-09 -3.511458e-09 5.011680e-10)
80            	(-1.474209e-09 -3.807681e-09 3.919672e-10)
100           	(-1.865129e-09 -3.857416e-09 2.587756e-10)
120           	(-2.231032e-09 -3.682292e-09 1.418581e-10)
140           	(-2.591385e-09 -3.302725e-09 9.608538e-11)
160           	(-3.165747e-09 -2.628039e-09 -6.621625e-11)
180           	(-3.437149e-09 -1.661974e-09 -6.775104e-11)
200           	(-3.579057e-09 -4.209234e-10 4.861559e-11)
220           	(-3.573504e-09 1.059823e-09 3.334793e-10)
240           	(-3.436099e-09 2.706546e-09 8.190980e-10)
260           	(-3.204083e-09 4.430698e-09 1.495531e-09)
280           	(-2.900558e-09 6.141714e-09 2.319298e-09)
300           	(-2.540454e-09 7.753050e-09 3.229456e-09)
320           	(-2.149981e-09 9.141670e-09 4.156629e-09)
340           	(-1.774153e-09 1.014042e-08 5.025043e-09)
360           	(-1.449831e-09 1.050630e-08 5.763616e-09)
380           	(-1.214625e-09 1.013365e-08 6.342205e-09)
400           	(-1.048837e-09 9.164879e-09 6.782661e-09)
420           	(-9.457220e-10 7.760546e-09 7.082661e-09)
440           	(-8.998892e-10 6.038883e-09 7.264829e-09)
460           	(-8.847823e-10 4.086394e-09 7.388288e-09)
480           	(-8.834471e-10 1.987223e-09 7.501428e-09)
500           	(-8.891900e-10 -1.866223e-10 7.623288e-09)
520           	(-8.966355e-10 -2.383013e-09 7.755579e-09)
540           	(-9.033540e-10 -4.573661e-09 7.892325e-09)
560           	(-9.089408e-10 -6.751320e-09 8.024416e-09)
580           	(-9.146767e-10 -8.921877e-09 8.144296e-09)
600           	(-9.212444e-10 -1.109544e-08 8.249678e-09)
620           	(-9.272352e-10 -1.327924e-08 8.341835e-09)
640           	(-9.314138e-10 -1.547595e-08 8.422597e-09)
660           	(-9.334815e-10 -1.768398e-08 8.493745e-09)
680           	(-9.336036e-10 -1.990087e-08 8.555892e-09)
700           	(-9.324826e-10 -2.212577e-08 8.608621e-09)
720           	(-9.305634e-10 -2.435938e-08 8.651742e-09)
740           	(-9.281420e-10 -2.660347e-08 8.685176e-09)
760           	(-9.258292e-10 -2.886115e-08 8.709300e-09)
780           	(-9.239603e-10 -3.113577e-08 8.724627e-09)
800           	(-9.224450e-10 -3.342851e-08 8.732371e-09)
820           	(-9.211912e-10 -3.573847e-08 8.734024e-09)
840           	(-9.196723e-10 -3.806001e-08 8.731580e-09)
860           	(-9.172947e-10 -4.038245e-08 8.728588e-09)
880           	(-9.154540e-10 -4.270232e-08 8.725261e-09)
900           	(-9.145278e-10 -4.502246e-08 8.719849e-09)
920           	(-9.133247e-10 -4.734443e-08 8.713061e-09)
940           	(-9.114349e-10 -4.966739e-08 8.706257e-09)
960           	(-9.089427e-10 -5.199047e-08 8.699944e-09)
980           	(-9.059950e-10 -5.431390e-08 8.694113e-09)
1000          	(-9.029565e-10 -5.663932e-08 8.688480e-09)
1020          	(-8.999669e-10 -5.896864e-08 8.682679e-09)
1040          	(-8.970421e-10 -6.130320e-08 8.676507e-09)
1060          	(-8.942023e-10 -6.364348e-08 8.669975e-09)
1080          	(-8.914563e-10 -6.598932e-08 8.663257e-09)
1100          	(-8.889095e-10 -6.834039e-08 8.656518e-09)
