# Region type : faceZone fz_solid_20
# Faces  :    1788
# Area   :    1.017278e-01
# Time        	sum(phi)
20            	6.201320e-05
40            	5.437403e-05
60            	4.255343e-05
80            	3.431606e-05
100           	2.964916e-05
120           	2.761591e-05
140           	2.837345e-05
160           	2.856125e-05
180           	2.995627e-05
200           	3.201396e-05
220           	3.466318e-05
240           	3.748357e-05
260           	4.007044e-05
280           	4.211143e-05
300           	4.321484e-05
320           	4.395844e-05
340           	4.454094e-05
360           	4.518597e-05
380           	4.592166e-05
400           	4.675341e-05
420           	4.764589e-05
440           	4.869635e-05
460           	4.985517e-05
480           	5.114286e-05
500           	5.252881e-05
520           	5.388030e-05
540           	5.515053e-05
560           	5.582868e-05
580           	5.528979e-05
600           	5.277639e-05
620           	4.796966e-05
640           	4.116673e-05
660           	3.393556e-05
680           	2.773229e-05
700           	2.245578e-05
720           	1.792105e-05
740           	1.423598e-05
760           	1.118409e-05
780           	8.728570e-06
800           	6.638737e-06
820           	4.800387e-06
840           	3.161258e-06
860           	1.196907e-06
880           	-1.240540e-06
900           	-4.526576e-06
920           	-8.541410e-06
940           	-1.297527e-05
960           	-1.831158e-05
980           	-2.360944e-05
1000          	-2.751958e-05
1020          	-2.941412e-05
1040          	-3.022878e-05
1060          	-3.105946e-05
1080          	-3.242006e-05
1100          	-3.448589e-05
1120          	-3.672761e-05
1140          	-3.871498e-05
1160          	-4.038297e-05
1180          	-4.165361e-05
1200          	-4.236673e-05
1220          	-4.314266e-05
1240          	-4.465853e-05
1260          	-4.636487e-05
1280          	-6.436538e-05
1300          	-4.390164e-05
1320          	-3.422589e-05
1340          	-3.444678e-05
1360          	8.993460e-04
1380          	3.356599e-03
1400          	7.168325e-03
1420          	8.001513e-03
1440          	2.612461e-02
1460          	3.026773e-02
1480          	8.597990e-02
1500          	1.773375e-01
