# Region type : faceZone fz_solid_53
# Faces  :    1682
# Area   :    1.017208e-01
# Time        	sum(phi)
20            	-5.890728e-05
40            	-7.401294e-05
60            	-8.554157e-05
80            	-9.205991e-05
100           	-9.096387e-05
120           	-7.755760e-05
140           	-2.747409e-05
160           	1.967140e-05
180           	6.048148e-05
200           	9.101249e-05
220           	1.019852e-04
240           	9.824801e-05
260           	8.814540e-05
280           	7.580088e-05
300           	6.253389e-05
320           	4.912737e-05
340           	3.628924e-05
360           	2.449814e-05
380           	1.386481e-05
400           	4.619380e-06
420           	-3.484066e-06
440           	-1.054030e-05
460           	-1.664432e-05
480           	-2.205137e-05
500           	-2.705660e-05
520           	-3.190305e-05
540           	-3.661391e-05
560           	-4.145041e-05
580           	-4.667338e-05
600           	-5.241993e-05
620           	-5.880606e-05
640           	-6.560356e-05
660           	-7.233663e-05
680           	-7.777357e-05
700           	-8.072757e-05
720           	-8.195964e-05
740           	-8.274615e-05
760           	-8.376107e-05
780           	-8.500463e-05
800           	-8.640068e-05
820           	-8.778814e-05
840           	-8.905089e-05
860           	-9.015407e-05
880           	-9.108114e-05
900           	-9.189342e-05
920           	-9.263829e-05
940           	-9.330212e-05
960           	-9.394136e-05
980           	-9.453363e-05
1000          	-9.514282e-05
1020          	-9.579844e-05
1040          	-9.654654e-05
1060          	-9.733714e-05
1080          	-9.817578e-05
1100          	-9.912544e-05
1120          	-1.001178e-04
1140          	-1.011658e-04
1160          	-1.023355e-04
1180          	-1.036311e-04
1200          	-1.050423e-04
1220          	-1.063430e-04
1240          	-1.078643e-04
1260          	-1.086894e-04
1280          	-1.084282e-04
1300          	-1.130615e-04
1320          	-1.089172e-04
1340          	-1.191478e-04
1360          	-1.854463e-04
1380          	-4.589008e-04
1400          	-1.118149e-04
1420          	1.321577e-03
1440          	3.971602e-03
1460          	1.806810e-02
1480          	4.083073e-02
1500          	8.311920e-02
