# Region      : cellZone cz_solid_19
# Cells       : 1918
# Volume      : 2.144395e-03
# Time        	volIntegrate(U)
20            	(3.252005e-09 -4.695321e-09 -3.896563e-09)
40            	(2.741958e-09 -7.400569e-09 -3.055370e-09)
60            	(2.333115e-09 -9.321999e-09 -2.530041e-09)
80            	(1.991773e-09 -1.056792e-08 -2.151111e-09)
100           	(1.708164e-09 -1.129281e-08 -1.880867e-09)
120           	(1.463761e-09 -1.163912e-08 -1.687074e-09)
140           	(1.316598e-09 -1.180396e-08 -1.577962e-09)
160           	(1.098338e-09 -1.187968e-08 -1.475073e-09)
180           	(9.628770e-10 -1.191437e-08 -1.428967e-09)
200           	(8.626741e-10 -1.195458e-08 -1.412486e-09)
220           	(7.914287e-10 -1.199115e-08 -1.411110e-09)
240           	(7.419576e-10 -1.196181e-08 -1.413262e-09)
260           	(7.158718e-10 -1.176523e-08 -1.398303e-09)
280           	(7.206257e-10 -1.135370e-08 -1.314869e-09)
300           	(6.904394e-10 -1.079820e-08 -1.181163e-09)
320           	(6.128697e-10 -1.017566e-08 -1.064908e-09)
340           	(5.361348e-10 -9.554454e-09 -9.800174e-10)
360           	(4.862404e-10 -8.919346e-09 -9.315709e-10)
380           	(4.634384e-10 -8.235604e-09 -9.215273e-10)
400           	(4.578922e-10 -7.494851e-09 -9.375336e-10)
420           	(4.592550e-10 -6.720217e-09 -9.667099e-10)
440           	(4.663685e-10 -5.956050e-09 -1.008858e-09)
460           	(4.762439e-10 -5.253928e-09 -1.059846e-09)
480           	(4.830872e-10 -4.659308e-09 -1.111286e-09)
500           	(4.834328e-10 -4.205656e-09 -1.156045e-09)
520           	(4.729908e-10 -3.913534e-09 -1.186957e-09)
540           	(4.480993e-10 -3.785006e-09 -1.198405e-09)
560           	(4.061767e-10 -3.802508e-09 -1.188032e-09)
580           	(3.490984e-10 -3.935309e-09 -1.157361e-09)
600           	(2.828404e-10 -4.145601e-09 -1.109190e-09)
620           	(2.145402e-10 -4.396412e-09 -1.048639e-09)
640           	(1.488043e-10 -4.657553e-09 -9.808252e-10)
660           	(8.786652e-11 -4.906399e-09 -9.110132e-10)
680           	(3.222982e-11 -5.126709e-09 -8.427956e-10)
700           	(-1.849946e-11 -5.307635e-09 -7.785178e-10)
720           	(-6.479195e-11 -5.442638e-09 -7.191629e-10)
740           	(-1.068801e-10 -5.528174e-09 -6.655729e-10)
760           	(-1.456360e-10 -5.562733e-09 -6.174403e-10)
780           	(-1.814883e-10 -5.546583e-09 -5.745243e-10)
800           	(-2.146761e-10 -5.481195e-09 -5.366519e-10)
820           	(-2.453277e-10 -5.368825e-09 -5.034739e-10)
840           	(-2.734875e-10 -5.212030e-09 -4.742201e-10)
860           	(-2.989879e-10 -5.013485e-09 -4.482077e-10)
880           	(-3.216327e-10 -4.775056e-09 -4.248544e-10)
900           	(-3.413162e-10 -4.497148e-09 -4.035180e-10)
920           	(-3.579763e-10 -4.178424e-09 -3.838294e-10)
940           	(-3.716849e-10 -3.816551e-09 -3.658624e-10)
960           	(-3.827376e-10 -3.409518e-09 -3.503801e-10)
980           	(-3.920948e-10 -2.957239e-09 -3.378120e-10)
