# Region      : cellZone cz_solid_80
# Cells       : 2176
# Volume      : 2.144385e-03
# Time        	volIntegrate(U)
20            	(-2.287026e-09 -3.146205e-09 2.532534e-09)
40            	(-1.900120e-09 -3.495652e-09 2.550835e-09)
60            	(-2.013408e-09 -2.680048e-09 2.214123e-09)
80            	(-1.833506e-09 -1.355450e-09 1.672026e-09)
100           	(-1.642196e-09 -7.166012e-11 1.122333e-09)
120           	(-1.464941e-09 9.674043e-10 7.151378e-10)
140           	(-1.239012e-09 1.747410e-09 4.157347e-10)
160           	(-1.147698e-09 2.296096e-09 1.533950e-10)
180           	(-1.060560e-09 2.705509e-09 -4.905753e-11)
200           	(-9.818252e-10 2.999063e-09 -2.129150e-10)
220           	(-9.118302e-10 3.167669e-09 -3.556520e-10)
240           	(-8.456346e-10 3.177369e-09 -4.789189e-10)
260           	(-7.832464e-10 3.018876e-09 -5.765092e-10)
280           	(-7.264988e-10 2.749534e-09 -6.388309e-10)
300           	(-6.742515e-10 2.481599e-09 -6.588769e-10)
320           	(-6.232794e-10 2.344832e-09 -6.271038e-10)
340           	(-5.675107e-10 2.434351e-09 -5.390107e-10)
360           	(-5.078231e-10 2.760229e-09 -3.987399e-10)
380           	(-4.713469e-10 3.296749e-09 -2.105815e-10)
400           	(-4.714885e-10 4.111714e-09 4.259750e-11)
420           	(-5.031428e-10 5.208222e-09 3.406220e-10)
440           	(-5.635537e-10 6.471921e-09 6.496655e-10)
460           	(-6.552330e-10 7.742810e-09 9.384793e-10)
480           	(-7.464529e-10 8.816420e-09 1.159717e-09)
500           	(-8.116820e-10 9.508152e-09 1.271746e-09)
520           	(-8.458001e-10 9.745076e-09 1.305923e-09)
540           	(-8.710268e-10 9.596542e-09 1.312385e-09)
560           	(-9.018809e-10 9.185493e-09 1.307425e-09)
580           	(-9.325858e-10 8.607196e-09 1.291762e-09)
600           	(-9.581803e-10 7.930609e-09 1.268324e-09)
620           	(-9.758660e-10 7.201498e-09 1.236666e-09)
640           	(-9.903743e-10 6.439769e-09 1.201180e-09)
660           	(-1.004074e-09 5.658226e-09 1.165012e-09)
680           	(-1.015848e-09 4.865605e-09 1.128742e-09)
700           	(-1.024090e-09 4.067854e-09 1.092658e-09)
720           	(-1.027610e-09 3.268981e-09 1.057375e-09)
740           	(-1.026192e-09 2.472681e-09 1.023981e-09)
760           	(-1.020740e-09 1.681960e-09 9.932842e-10)
780           	(-1.012161e-09 8.981437e-10 9.652474e-10)
800           	(-1.001718e-09 1.209388e-10 9.392201e-10)
820           	(-9.905868e-10 -6.509393e-10 9.148408e-10)
840           	(-9.795921e-10 -1.420610e-09 8.924061e-10)
860           	(-9.693591e-10 -2.192616e-09 8.723687e-10)
880           	(-9.595739e-10 -2.971584e-09 8.548712e-10)
900           	(-9.500033e-10 -3.758695e-09 8.407097e-10)
920           	(-9.422955e-10 -4.549919e-09 8.302555e-10)
940           	(-9.368024e-10 -5.342378e-09 8.211877e-10)
960           	(-9.301034e-10 -6.137426e-09 8.126369e-10)
980           	(-9.233211e-10 -6.933573e-09 8.068323e-10)
1000          	(-9.181624e-10 -7.728266e-09 8.018823e-10)
1020          	(-9.129364e-10 -8.521105e-09 7.967456e-10)
1040          	(-9.077414e-10 -9.311035e-09 7.922539e-10)
1060          	(-9.028706e-10 -1.009753e-08 7.881199e-10)
1080          	(-8.981763e-10 -1.088073e-08 7.841625e-10)
1100          	(-8.935004e-10 -1.166129e-08 7.801925e-10)
1120          	(-8.888131e-10 -1.243996e-08 7.763551e-10)
1140          	(-8.842735e-10 -1.321713e-08 7.728016e-10)
1160          	(-8.800961e-10 -1.399285e-08 7.695538e-10)
1180          	(-8.762318e-10 -1.476659e-08 7.666593e-10)
1200          	(-8.727075e-10 -1.553769e-08 7.642534e-10)
1220          	(-8.694337e-10 -1.630536e-08 7.622608e-10)
1240          	(-8.668815e-10 -1.706831e-08 7.608465e-10)
1260          	(-8.636942e-10 -1.782590e-08 7.594206e-10)
1280          	(-8.535283e-10 -1.858195e-08 7.544911e-10)
1300          	(-8.573538e-10 -1.931971e-08 7.571758e-10)
1320          	(-8.512390e-10 -2.005836e-08 7.538147e-10)
1340          	(-8.391739e-10 -2.085170e-08 7.336587e-10)
1360          	(-7.500473e-10 -2.156747e-08 6.568464e-10)
1380          	(-4.821195e-10 -2.112481e-08 -2.486347e-11)
1400          	(7.622409e-10 -1.988422e-08 -2.037534e-08)
1420          	(5.276672e-08 -9.040226e-08 -1.990425e-07)
1440          	(4.873409e-07 -1.019568e-06 -1.125840e-06)
1460          	(2.307067e-06 -6.413137e-06 -4.551324e-06)
1480          	(8.192256e-06 -2.988234e-05 -1.982885e-05)
1500          	(3.573660e-05 -1.353550e-04 -8.465002e-05)
