# Region      : cellZone cz_solid_91
# Cells       : 2374
# Volume      : 2.144411e-03
# Time        	volIntegrateU
20            	1.498269e-09 -2.943531e-09 2.725620e-09
40            	1.536483e-09 -4.826895e-09 4.188852e-09
60            	1.554683e-09 -6.068654e-09 5.634500e-09
80            	1.463606e-09 -6.458439e-09 6.958383e-09
100           	1.224504e-09 -5.719993e-09 7.961403e-09
120           	8.705687e-10 -3.717767e-09 8.377652e-09
140           	-1.771251e-11 -6.597600e-10 8.486396e-09
160           	2.485988e-11 3.188863e-09 6.950182e-09
180           	-1.834535e-10 6.052470e-09 5.626667e-09
200           	-5.746495e-10 8.103207e-09 3.788484e-09
220           	-7.520804e-10 8.723031e-09 1.413247e-09
240           	-3.735731e-10 7.640850e-09 -9.288047e-10
260           	4.372147e-10 5.470890e-09 -2.547880e-09
280           	1.176532e-09 2.336262e-09 -3.159983e-09
300           	1.473946e-09 -1.772880e-09 -3.139028e-09
320           	1.534061e-09 -6.475529e-09 -2.890881e-09
340           	1.530235e-09 -1.133284e-08 -2.590845e-09
360           	1.517899e-09 -1.605847e-08 -2.311933e-09
380           	1.513374e-09 -2.050754e-08 -2.080847e-09
400           	1.517826e-09 -2.464202e-08 -1.903216e-09
420           	1.530427e-09 -2.846822e-08 -1.777240e-09
440           	1.547322e-09 -3.201224e-08 -1.691353e-09
460           	1.563962e-09 -3.530807e-08 -1.633652e-09
480           	1.577848e-09 -3.838531e-08 -1.594426e-09
500           	1.589205e-09 -4.126586e-08 -1.567152e-09
520           	1.597912e-09 -4.396428e-08 -1.547201e-09
540           	1.604725e-09 -4.648572e-08 -1.532421e-09
560           	1.611092e-09 -4.882849e-08 -1.521071e-09
580           	1.618420e-09 -5.099163e-08 -1.509559e-09
600           	1.626060e-09 -5.298451e-08 -1.493189e-09
620           	1.635316e-09 -5.481375e-08 -1.475013e-09
640           	1.648392e-09 -5.647650e-08 -1.453226e-09
660           	1.668637e-09 -5.796968e-08 -1.419755e-09
680           	1.682182e-09 -5.933303e-08 -1.362387e-09
700           	1.675771e-09 -6.058931e-08 -1.337737e-09
720           	1.681020e-09 -6.172448e-08 -1.327635e-09
740           	1.677336e-09 -6.276962e-08 -1.310904e-09
760           	1.667927e-09 -6.373351e-08 -1.300211e-09
780           	1.655794e-09 -6.462849e-08 -1.291620e-09
800           	1.641940e-09 -6.547268e-08 -1.282368e-09
820           	1.626942e-09 -6.628080e-08 -1.273063e-09
840           	1.611774e-09 -6.706158e-08 -1.264898e-09
