# Region type : faceZone fz_solid_34
# Faces  :    1782
# Area   :    1.016302e-01
# Time        	sum(phi)
20            	4.723132e-05
40            	4.457446e-05
60            	4.048587e-05
80            	3.515657e-05
100           	2.792615e-05
120           	1.959726e-05
140           	1.273913e-05
160           	5.157638e-06
180           	1.963187e-06
200           	-1.159988e-06
220           	-3.788095e-06
240           	-5.488456e-06
260           	-6.543407e-06
280           	-7.112463e-06
300           	-7.136741e-06
320           	-6.796162e-06
340           	-6.099460e-06
360           	-5.052168e-06
380           	-3.724355e-06
400           	-2.217463e-06
420           	-6.318616e-07
440           	1.015197e-06
460           	2.672238e-06
480           	4.281708e-06
500           	5.764076e-06
520           	7.008919e-06
540           	7.801813e-06
560           	7.713843e-06
580           	6.873820e-06
600           	6.560096e-06
620           	7.355567e-06
640           	8.319033e-06
660           	8.833761e-06
680           	8.978205e-06
700           	8.933386e-06
720           	8.775993e-06
740           	8.575151e-06
760           	8.348473e-06
780           	8.060188e-06
800           	7.727463e-06
820           	7.339458e-06
840           	6.890316e-06
860           	6.399207e-06
880           	5.860954e-06
900           	5.304584e-06
920           	4.736661e-06
940           	4.203224e-06
960           	3.639409e-06
980           	3.133938e-06
1000          	2.658556e-06
1020          	2.217998e-06
