# Region      : cellZone cz_solid_32
# Cells       : 2348
# Volume      : 2.144597e-03
# Time        	volIntegrateU
20            	2.334310e-09 -9.098407e-09 6.268874e-09
40            	2.267726e-09 -1.596330e-08 6.362347e-09
60            	2.241374e-09 -2.230079e-08 6.640688e-09
80            	2.166034e-09 -2.814223e-08 6.879685e-09
100           	2.009345e-09 -3.347720e-08 7.033549e-09
120           	1.745605e-09 -3.830432e-08 7.070201e-09
140           	1.208686e-09 -4.244390e-08 6.722352e-09
160           	4.721712e-10 -4.555170e-08 6.307384e-09
180           	-2.367786e-10 -4.776055e-08 5.591652e-09
200           	-1.028062e-09 -4.867539e-08 4.492343e-09
220           	-1.728425e-09 -4.805068e-08 3.015527e-09
240           	-2.060053e-09 -4.608125e-08 1.355928e-09
260           	-1.939287e-09 -4.355392e-08 -8.819944e-11
280           	-1.616894e-09 -4.130294e-08 -1.061155e-09
300           	-1.300285e-09 -3.975069e-08 -1.625870e-09
320           	-1.032381e-09 -3.899662e-08 -1.916085e-09
340           	-8.035952e-10 -3.897110e-08 -2.021084e-09
360           	-6.040090e-10 -3.952001e-08 -1.995870e-09
380           	-4.323251e-10 -4.046861e-08 -1.882094e-09
400           	-2.867419e-10 -4.165409e-08 -1.704976e-09
420           	-1.661788e-10 -4.293718e-08 -1.491494e-09
440           	-6.770557e-11 -4.420668e-08 -1.264967e-09
460           	1.462901e-11 -4.537898e-08 -1.036936e-09
480           	8.563312e-11 -4.639649e-08 -8.198724e-10
500           	1.508104e-10 -4.722494e-08 -6.171262e-10
520           	2.133409e-10 -4.785059e-08 -4.323605e-10
540           	2.766609e-10 -4.827443e-08 -2.608192e-10
560           	3.428126e-10 -4.850882e-08 -9.748078e-11
580           	4.115059e-10 -4.857028e-08 6.057292e-11
600           	4.822564e-10 -4.847759e-08 2.173445e-10
620           	5.535216e-10 -4.824847e-08 3.776043e-10
640           	6.222650e-10 -4.789641e-08 5.419412e-10
660           	6.848588e-10 -4.742960e-08 7.099261e-10
680           	7.348270e-10 -4.685340e-08 8.792929e-10
700           	7.604076e-10 -4.617737e-08 1.044368e-09
720           	7.493031e-10 -4.542381e-08 1.197964e-09
740           	7.027126e-10 -4.462213e-08 1.327773e-09
760           	6.438317e-10 -4.379368e-08 1.419325e-09
780           	5.970123e-10 -4.294771e-08 1.473514e-09
800           	5.630120e-10 -4.209282e-08 1.503881e-09
820           	5.362539e-10 -4.125151e-08 1.517489e-09
840           	5.166488e-10 -4.045753e-08 1.517902e-09
