# Region      : cellZone cz_solid_33
# Cells       : 1858
# Volume      : 2.142683e-03
# Time        	volIntegrateU
20            	3.791126e-09 -1.628718e-08 4.638206e-09
40            	3.699097e-09 -2.738532e-08 5.021098e-09
60            	3.645409e-09 -3.678497e-08 5.343729e-09
80            	3.461974e-09 -4.485050e-08 5.568298e-09
100           	3.064184e-09 -5.158718e-08 5.628852e-09
120           	2.392234e-09 -5.688146e-08 5.459793e-09
140           	1.148852e-09 -6.023977e-08 4.630920e-09
160           	-1.022526e-10 -6.124703e-08 3.644706e-09
180           	-1.007042e-09 -6.049024e-08 2.391070e-09
200           	-1.554059e-09 -5.834290e-08 9.747810e-10
220           	-1.681878e-09 -5.565532e-08 -2.589637e-10
240           	-1.571195e-09 -5.327032e-08 -1.081371e-09
260           	-1.395903e-09 -5.161693e-08 -1.536326e-09
280           	-1.217432e-09 -5.076350e-08 -1.757549e-09
300           	-1.044287e-09 -5.063977e-08 -1.829184e-09
320           	-8.775300e-10 -5.112526e-08 -1.797578e-09
340           	-7.172268e-10 -5.208697e-08 -1.691787e-09
360           	-5.666257e-10 -5.339073e-08 -1.539514e-09
380           	-4.249693e-10 -5.490885e-08 -1.361539e-09
400           	-2.923567e-10 -5.653002e-08 -1.176325e-09
420           	-1.690997e-10 -5.816086e-08 -9.960543e-10
440           	-5.366479e-11 -5.972754e-08 -8.269602e-10
460           	5.680511e-11 -6.117884e-08 -6.701621e-10
480           	1.654062e-10 -6.247745e-08 -5.231944e-10
500           	2.737038e-10 -6.360085e-08 -3.841970e-10
520           	3.840717e-10 -6.453794e-08 -2.487461e-10
540           	4.968205e-10 -6.528119e-08 -1.132628e-10
560           	6.090540e-10 -6.582579e-08 2.533519e-11
580           	7.127822e-10 -6.617079e-08 1.665554e-10
600           	7.946834e-10 -6.633274e-08 3.119146e-10
620           	8.373311e-10 -6.635504e-08 4.607124e-10
640           	8.358683e-10 -6.629680e-08 6.045139e-10
660           	8.051368e-10 -6.622206e-08 7.231446e-10
680           	7.697698e-10 -6.619410e-08 8.034950e-10
700           	7.440328e-10 -6.626147e-08 8.477744e-10
720           	7.290837e-10 -6.645501e-08 8.648323e-10
740           	7.221644e-10 -6.678925e-08 8.656105e-10
760           	7.180857e-10 -6.726202e-08 8.582895e-10
780           	7.138198e-10 -6.786098e-08 8.468482e-10
800           	7.083770e-10 -6.856801e-08 8.327433e-10
820           	7.012466e-10 -6.936121e-08 8.168337e-10
840           	6.922707e-10 -7.021655e-08 7.996806e-10
860           	6.815643e-10 -7.111108e-08 7.812075e-10
880           	6.697297e-10 -7.202539e-08 7.611854e-10
900           	6.570283e-10 -7.294221e-08 7.393438e-10
920           	6.435613e-10 -7.384737e-08 7.156040e-10
940           	6.295243e-10 -7.473155e-08 6.901912e-10
960           	6.151313e-10 -7.559037e-08 6.633477e-10
980           	6.003579e-10 -7.642377e-08 6.348326e-10
1000          	5.852590e-10 -7.723378e-08 6.050847e-10
1020          	5.701306e-10 -7.802381e-08 5.749374e-10
1040          	5.556107e-10 -7.879899e-08 5.454905e-10
1060          	5.425144e-10 -7.956569e-08 5.187128e-10
