# Region type : faceZone fz_solid_12
# Faces  :    1630
# Area   :    1.016354e-01
# Time        	sum(phi)
20            	1.643616e-05
40            	2.926921e-05
60            	3.962685e-05
80            	4.816635e-05
100           	5.328726e-05
120           	5.350485e-05
140           	4.269683e-05
160           	2.845637e-05
180           	8.800521e-06
200           	-1.665519e-05
220           	-3.875021e-05
240           	-5.127764e-05
260           	-4.648561e-05
280           	-3.338274e-05
300           	-2.251324e-05
320           	-1.436651e-05
340           	-1.095468e-05
360           	-1.197302e-05
380           	-1.440321e-05
400           	-1.323932e-05
420           	-9.182420e-06
440           	-6.207425e-06
460           	-4.363977e-06
480           	-3.145083e-06
500           	-2.283566e-06
520           	-1.840227e-06
540           	-1.613276e-06
560           	-1.582162e-06
580           	-1.614013e-06
600           	-1.642501e-06
620           	-1.622216e-06
640           	-1.661719e-06
