# Region type : faceZone fz_solid_15
# Faces  :    1876
# Area   :    1.017627e-01
# Time        	sum(phi)
20            	-9.966332e-05
40            	-9.639015e-05
60            	-1.011627e-04
80            	-1.055751e-04
100           	-1.085098e-04
120           	-1.091346e-04
140           	-1.005258e-04
160           	-9.521400e-05
180           	-7.970256e-05
200           	-5.728940e-05
220           	-3.101313e-05
240           	-7.150177e-06
260           	9.337108e-06
280           	1.709813e-05
300           	1.061840e-05
320           	-1.332077e-05
340           	-3.653334e-05
360           	-4.990637e-05
380           	-5.966868e-05
400           	-6.395436e-05
420           	-6.499342e-05
440           	-7.197704e-05
460           	-9.180321e-05
480           	-1.224657e-04
500           	-1.500457e-04
520           	-1.532629e-04
540           	-1.253805e-04
560           	-1.037625e-04
580           	-8.386877e-05
600           	-7.170027e-05
620           	-6.584975e-05
640           	-6.218144e-05
660           	-5.896325e-05
680           	-5.635249e-05
700           	-5.516031e-05
720           	-5.693684e-05
740           	-6.228789e-05
760           	-7.145152e-05
780           	-8.244847e-05
800           	-9.326402e-05
820           	-1.029261e-04
840           	-1.102750e-04
860           	-1.163301e-04
880           	-1.219399e-04
900           	-1.261045e-04
920           	-1.288356e-04
940           	-1.298590e-04
960           	-1.304393e-04
980           	-1.300656e-04
1000          	-1.294976e-04
1020          	-1.286121e-04
1040          	-1.269941e-04
1060          	-1.269174e-04
1080          	-1.252516e-04
1100          	-1.158142e-04
1120          	-9.449830e-05
1140          	-6.562921e-05
1160          	-3.754534e-05
1180          	-1.342249e-05
1200          	3.118126e-06
1220          	1.539840e-05
1240          	2.592966e-05
1260          	3.852715e-05
1280          	6.284253e-05
1300          	6.456685e-05
1320          	6.233696e-05
1340          	1.786048e-04
1360          	9.608799e-04
1380          	2.619261e-03
1400          	8.423410e-03
1420          	1.562769e-02
1440          	3.668929e-02
1460          	7.125234e-02
1480          	1.716139e-01
1500          	3.708548e-01
