# Region type : faceZone fz_solid_76
# Faces  :    1595
# Area   :    1.017509e-01
# Time        	sum(phi)
20            	-8.606446e-06
40            	1.197187e-04
60            	1.734127e-04
80            	6.261229e-05
100           	-2.636436e-05
120           	-4.791391e-05
140           	-5.061487e-05
160           	-4.917813e-05
180           	-4.487677e-05
200           	-4.073796e-05
220           	-3.692814e-05
240           	-3.361631e-05
260           	-3.108899e-05
280           	-2.934736e-05
300           	-2.809392e-05
320           	-2.722687e-05
340           	-2.648506e-05
360           	-2.589290e-05
380           	-2.536475e-05
400           	-2.489054e-05
420           	-2.441671e-05
440           	-2.387506e-05
460           	-2.325943e-05
480           	-2.264159e-05
500           	-2.203607e-05
520           	-2.151159e-05
540           	-2.118156e-05
560           	-2.111956e-05
580           	-2.122311e-05
600           	-2.140274e-05
620           	-2.158403e-05
640           	-2.170399e-05
660           	-2.172984e-05
680           	-2.174062e-05
700           	-2.174049e-05
720           	-2.172305e-05
740           	-2.172523e-05
760           	-2.172222e-05
780           	-2.172462e-05
800           	-2.168074e-05
820           	-2.155326e-05
840           	-2.125013e-05
860           	-2.057613e-05
880           	-1.916532e-05
900           	-1.660084e-05
920           	-1.248861e-05
940           	-6.487385e-06
960           	1.356064e-06
980           	1.101810e-05
