# Region type : faceZone fz_solid_71
# Faces  :    1724
# Area   :    1.016999e-01
# Time        	sum(phi)
20            	-1.977052e-05
40            	-2.350891e-05
60            	-2.933574e-05
80            	-3.595531e-05
100           	-4.388578e-05
120           	-5.336404e-05
140           	-7.502644e-05
160           	-7.992456e-05
180           	-8.467021e-05
200           	-8.714441e-05
220           	-7.761753e-05
240           	-5.080919e-05
260           	-2.677533e-05
280           	-1.655632e-05
300           	-1.866003e-05
320           	-2.495149e-05
340           	-3.114467e-05
360           	-3.623791e-05
380           	-4.043254e-05
400           	-4.375775e-05
420           	-4.622508e-05
440           	-4.789717e-05
460           	-4.887387e-05
480           	-4.929054e-05
500           	-4.928947e-05
520           	-4.899279e-05
540           	-4.856511e-05
560           	-4.806374e-05
580           	-4.749123e-05
600           	-4.706942e-05
620           	-4.704924e-05
640           	-4.764779e-05
660           	-4.897997e-05
680           	-5.068703e-05
700           	-5.182497e-05
720           	-5.205338e-05
740           	-5.194875e-05
760           	-5.178490e-05
780           	-5.132684e-05
800           	-5.056824e-05
820           	-4.955627e-05
840           	-4.834905e-05
860           	-4.699159e-05
880           	-4.549302e-05
900           	-4.391908e-05
920           	-4.223356e-05
940           	-4.049358e-05
960           	-3.868899e-05
980           	-3.690288e-05
1000          	-3.514649e-05
1020          	-3.348440e-05
