# Region      : cellZone cz_solid_9
# Cells       : 2016
# Volume      : 2.144273e-03
# Time        	volIntegrateU
20            	-3.031560e-09 -4.573483e-09 4.644118e-09
40            	-2.974924e-09 -8.526850e-09 4.689926e-09
60            	-3.127034e-09 -1.265954e-08 4.987419e-09
80            	-3.287746e-09 -1.703594e-08 5.286121e-09
100           	-3.453946e-09 -2.171800e-08 5.573154e-09
120           	-3.635695e-09 -2.674448e-08 5.844680e-09
140           	-3.887373e-09 -3.214030e-08 6.066760e-09
160           	-4.138973e-09 -3.794053e-08 6.326517e-09
180           	-4.385115e-09 -4.405283e-08 6.482594e-09
200           	-4.619540e-09 -5.035169e-08 6.549636e-09
220           	-4.825214e-09 -5.670862e-08 6.507781e-09
240           	-4.983672e-09 -6.299505e-08 6.338765e-09
260           	-5.077565e-09 -6.910096e-08 6.033242e-09
280           	-5.085253e-09 -7.497235e-08 5.589899e-09
300           	-4.983229e-09 -8.062863e-08 5.030459e-09
320           	-4.753778e-09 -8.615176e-08 4.414975e-09
340           	-4.414401e-09 -9.164873e-08 3.832616e-09
360           	-4.019086e-09 -9.711194e-08 3.331662e-09
380           	-3.627176e-09 -1.023730e-07 2.910972e-09
400           	-3.275416e-09 -1.072649e-07 2.556712e-09
420           	-2.979291e-09 -1.117334e-07 2.263300e-09
440           	-2.738441e-09 -1.158163e-07 2.027191e-09
460           	-2.548592e-09 -1.195875e-07 1.844031e-09
480           	-2.401554e-09 -1.231219e-07 1.704097e-09
500           	-2.287883e-09 -1.264764e-07 1.594975e-09
520           	-2.198983e-09 -1.296891e-07 1.505546e-09
540           	-2.126146e-09 -1.327844e-07 1.425586e-09
560           	-2.061331e-09 -1.357775e-07 1.348702e-09
580           	-1.996095e-09 -1.386780e-07 1.270977e-09
600           	-1.923565e-09 -1.414922e-07 1.192214e-09
620           	-1.839091e-09 -1.442260e-07 1.115703e-09
640           	-1.740839e-09 -1.468849e-07 1.047512e-09
660           	-1.630472e-09 -1.494713e-07 9.955949e-10
680           	-1.513724e-09 -1.519834e-07 9.665504e-10
700           	-1.399323e-09 -1.544131e-07 9.638968e-10
720           	-1.295742e-09 -1.567456e-07 9.851579e-10
740           	-1.209180e-09 -1.589639e-07 1.023725e-09
760           	-1.142361e-09 -1.610530e-07 1.068790e-09
780           	-1.093224e-09 -1.629994e-07 1.109154e-09
800           	-1.051582e-09 -1.647946e-07 1.138348e-09
820           	-1.007082e-09 -1.664418e-07 1.160314e-09
840           	-9.589168e-10 -1.679509e-07 1.179352e-09
860           	-9.109712e-10 -1.693284e-07 1.197578e-09
880           	-8.668740e-10 -1.705760e-07 1.217690e-09
900           	-8.307937e-10 -1.716925e-07 1.242952e-09
920           	-8.022258e-10 -1.726683e-07 1.275330e-09
940           	-7.791651e-10 -1.734696e-07 1.312196e-09
960           	-7.540700e-10 -1.740296e-07 1.345389e-09
980           	-7.296313e-10 -1.742949e-07 1.360808e-09
1000          	-7.318505e-10 -1.742765e-07 1.343293e-09
