# Region      : cellZone cz_solid_65
# Cells       : 2044
# Volume      : 2.142007e-03
# Time        	volIntegrateU
20            	-4.989923e-10 -4.360916e-09 2.498585e-10
40            	-1.093661e-09 -6.823009e-09 3.800850e-10
60            	-1.667299e-09 -8.813283e-09 3.924587e-10
80            	-2.239832e-09 -1.052173e-08 3.694774e-10
100           	-2.782725e-09 -1.218585e-08 3.454711e-10
120           	-3.291150e-09 -1.400241e-08 3.326208e-10
140           	-3.935591e-09 -1.619425e-08 4.085606e-10
160           	-4.606588e-09 -1.887677e-08 3.291710e-10
180           	-4.864306e-09 -2.187132e-08 3.729093e-10
200           	-4.968176e-09 -2.510418e-08 4.807743e-10
220           	-4.880997e-09 -2.842974e-08 6.767899e-10
240           	-4.573980e-09 -3.169994e-08 1.001249e-09
260           	-4.038771e-09 -3.479632e-08 1.483966e-09
280           	-3.305324e-09 -3.766572e-08 2.112633e-09
300           	-2.445500e-09 -4.031362e-08 2.827446e-09
320           	-1.539597e-09 -4.275366e-08 3.584149e-09
340           	-6.674167e-10 -4.506104e-08 4.345109e-09
360           	8.777850e-11 -4.744230e-08 5.031122e-09
380           	6.905066e-10 -5.013953e-08 5.575254e-09
400           	1.142568e-09 -5.328935e-08 5.952950e-09
420           	1.451142e-09 -5.686823e-08 6.181296e-09
440           	1.641584e-09 -6.073843e-08 6.307366e-09
460           	1.750333e-09 -6.473193e-08 6.383575e-09
480           	1.814241e-09 -6.871069e-08 6.450633e-09
500           	1.861699e-09 -7.258805e-08 6.530898e-09
520           	1.908478e-09 -7.632995e-08 6.630285e-09
540           	1.959441e-09 -7.993859e-08 6.743054e-09
560           	2.013552e-09 -8.343572e-08 6.860024e-09
580           	2.068174e-09 -8.684785e-08 6.973155e-09
600           	2.121711e-09 -9.019837e-08 7.077607e-09
620           	2.173888e-09 -9.350376e-08 7.172023e-09
640           	2.225740e-09 -9.677402e-08 7.257214e-09
660           	2.278318e-09 -1.000163e-07 7.334848e-09
680           	2.331951e-09 -1.032379e-07 7.406440e-09
700           	2.386412e-09 -1.064472e-07 7.473074e-09
720           	2.440639e-09 -1.096531e-07 7.534972e-09
740           	2.492762e-09 -1.128635e-07 7.592575e-09
760           	2.541662e-09 -1.160827e-07 7.645648e-09
780           	2.586069e-09 -1.193133e-07 7.692986e-09
800           	2.624266e-09 -1.225553e-07 7.733639e-09
820           	2.655041e-09 -1.258071e-07 7.767133e-09
840           	2.679607e-09 -1.290657e-07 7.794078e-09
860           	2.701162e-09 -1.323292e-07 7.816052e-09
880           	2.722822e-09 -1.355971e-07 7.835311e-09
900           	2.746243e-09 -1.388719e-07 7.854052e-09
920           	2.771329e-09 -1.421559e-07 7.873516e-09
940           	2.797092e-09 -1.454507e-07 7.893949e-09
960           	2.822315e-09 -1.487567e-07 7.914815e-09
980           	2.846000e-09 -1.520727e-07 7.935384e-09
1000          	2.867625e-09 -1.553970e-07 7.955085e-09
