# Region type : faceZone fz_solid_13
# Faces  :    1610
# Area   :    1.017158e-01
# Time        	sum(phi)
20            	8.569210e-05
40            	9.839084e-05
60            	1.081830e-04
80            	1.164076e-04
100           	1.228318e-04
120           	1.264115e-04
140           	1.217224e-04
160           	1.103107e-04
180           	8.981455e-05
200           	6.190801e-05
220           	3.253217e-05
240           	1.928214e-06
260           	-2.610958e-05
280           	-4.626233e-05
300           	-5.917271e-05
320           	-6.279205e-05
340           	-5.975419e-05
360           	-5.382285e-05
380           	-4.329620e-05
400           	-2.763609e-05
420           	-1.034289e-05
440           	8.212753e-06
460           	2.208291e-05
480           	3.047378e-05
500           	3.541695e-05
520           	4.187413e-05
540           	5.439422e-05
560           	7.220523e-05
580           	8.925398e-05
600           	1.024704e-04
620           	1.204249e-04
640           	1.370461e-04
660           	1.293876e-04
680           	1.085084e-04
700           	8.622550e-05
720           	6.994531e-05
740           	5.979960e-05
760           	5.433676e-05
780           	5.097951e-05
800           	4.906613e-05
820           	4.778504e-05
840           	4.699609e-05
860           	4.659352e-05
880           	4.635370e-05
900           	4.628250e-05
920           	4.658220e-05
940           	4.714282e-05
960           	4.793673e-05
980           	4.878822e-05
1000          	4.967941e-05
1020          	5.034442e-05
1040          	5.040306e-05
1060          	4.993245e-05
