# Region type : faceZone fz_solid_76
# Faces  :    1595
# Area   :    1.017539e-01
# Time        	sum(phi)
20            	-5.801092e-06
40            	1.215850e-04
60            	1.761155e-04
80            	6.189636e-05
100           	-3.182144e-05
120           	-5.506687e-05
140           	-5.597841e-05
160           	-5.455339e-05
180           	-4.892859e-05
200           	-4.280840e-05
220           	-3.714417e-05
240           	-3.243451e-05
260           	-2.899772e-05
280           	-2.666229e-05
300           	-2.504319e-05
320           	-2.395205e-05
340           	-2.312707e-05
360           	-2.254840e-05
380           	-2.210374e-05
400           	-2.174781e-05
420           	-2.140922e-05
440           	-2.104482e-05
460           	-2.061162e-05
480           	-2.013211e-05
500           	-1.961816e-05
520           	-1.915818e-05
540           	-1.885430e-05
560           	-1.883395e-05
580           	-1.894721e-05
600           	-1.911478e-05
620           	-1.927119e-05
640           	-1.936619e-05
660           	-1.935549e-05
680           	-1.927596e-05
700           	-1.915648e-05
720           	-1.901345e-05
740           	-1.882105e-05
760           	-1.858735e-05
780           	-1.831333e-05
800           	-1.802819e-05
820           	-1.772245e-05
840           	-1.740543e-05
860           	-1.692372e-05
880           	-1.596442e-05
900           	-1.409238e-05
920           	-1.099191e-05
940           	-6.440583e-06
960           	-2.679363e-07
980           	7.788096e-06
1000          	1.828579e-05
1020          	3.268169e-05
