# Region type : faceZone fz_solid_73
# Faces  :    1673
# Area   :    1.017142e-01
# Time        	sum(phi)
20            	-1.218738e-04
40            	-1.464878e-04
60            	-1.728307e-04
80            	-1.942064e-04
100           	-2.081776e-04
120           	-2.011763e-04
140           	-1.264941e-04
160           	-2.900205e-05
180           	4.519076e-05
200           	7.940565e-05
220           	8.440899e-05
240           	7.717586e-05
260           	6.665096e-05
280           	5.691874e-05
300           	4.903083e-05
320           	4.248278e-05
340           	3.713345e-05
360           	3.284276e-05
380           	2.923051e-05
400           	2.635299e-05
420           	2.386543e-05
440           	2.173448e-05
460           	1.993866e-05
480           	1.823726e-05
500           	1.652955e-05
520           	1.469739e-05
540           	1.267019e-05
560           	1.039820e-05
580           	8.050213e-06
600           	5.840981e-06
620           	3.858791e-06
640           	2.147362e-06
660           	1.014355e-06
680           	1.311682e-06
700           	3.152512e-06
720           	5.073037e-06
740           	6.442920e-06
760           	7.601404e-06
780           	8.789228e-06
800           	1.002798e-05
820           	1.136565e-05
840           	1.286049e-05
860           	1.452347e-05
880           	1.629789e-05
900           	1.810498e-05
920           	1.999953e-05
940           	2.197764e-05
960           	2.401871e-05
980           	2.608479e-05
1000          	2.817159e-05
1020          	3.027302e-05
1040          	3.224367e-05
1060          	3.411580e-05
1080          	3.575179e-05
1100          	3.702234e-05
1120          	3.807247e-05
1140          	3.893614e-05
1160          	3.969105e-05
1180          	4.035339e-05
1200          	4.119538e-05
1220          	4.226034e-05
1240          	4.345222e-05
1260          	4.487120e-05
1280          	4.904684e-05
1300          	5.112849e-05
1320          	5.694764e-05
1340          	7.801208e-05
1360          	7.518500e-05
1380          	-8.921588e-04
1400          	-1.266700e-03
1420          	-3.521407e-03
1440          	-7.791933e-03
1460          	-3.376807e-02
1480          	-6.463416e-02
1500          	-1.765949e-01
