# Region      : cellZone cz_solid_37
# Cells       : 2022
# Volume      : 2.139540e-03
# Time        	volIntegrateU
20            	5.207472e-09 -1.416149e-08 -1.164077e-09
40            	4.316449e-09 -2.141215e-08 -7.064167e-10
60            	3.517525e-09 -2.559011e-08 -4.858159e-10
80            	2.743071e-09 -2.723037e-08 -4.051888e-10
100           	2.029901e-09 -2.693473e-08 -4.006198e-10
120           	1.412332e-09 -2.537243e-08 -4.292868e-10
140           	8.899455e-10 -2.309315e-08 -4.759241e-10
160           	4.188769e-10 -2.061286e-08 -5.234381e-10
180           	2.102332e-10 -1.832794e-08 -5.791166e-10
200           	9.579702e-11 -1.632503e-08 -6.281285e-10
220           	5.610960e-11 -1.463961e-08 -6.710008e-10
240           	6.402819e-11 -1.324653e-08 -7.071029e-10
260           	9.977994e-11 -1.209004e-08 -7.373109e-10
280           	1.481045e-10 -1.109627e-08 -7.611500e-10
300           	2.011932e-10 -1.019688e-08 -7.785986e-10
320           	2.569692e-10 -9.330483e-09 -7.902965e-10
340           	3.191465e-10 -8.450749e-09 -7.980227e-10
360           	3.901749e-10 -7.528306e-09 -8.021907e-10
380           	4.752654e-10 -6.548790e-09 -8.004074e-10
400           	5.707833e-10 -5.514237e-09 -7.830320e-10
420           	6.637272e-10 -4.446314e-09 -7.369535e-10
440           	7.343325e-10 -3.399287e-09 -6.643553e-10
460           	7.621401e-10 -2.461963e-09 -5.947192e-10
480           	7.508342e-10 -1.707443e-09 -5.543098e-10
500           	7.210812e-10 -1.157388e-09 -5.402475e-10
520           	6.878108e-10 -7.943812e-10 -5.356055e-10
540           	6.559207e-10 -5.945153e-10 -5.299882e-10
560           	6.268202e-10 -5.376510e-10 -5.198389e-10
580           	5.995075e-10 -6.111564e-10 -5.059436e-10
600           	5.734023e-10 -8.058780e-10 -4.896245e-10
620           	5.475617e-10 -1.113912e-09 -4.722119e-10
640           	5.226085e-10 -1.526844e-09 -4.547884e-10
660           	4.991960e-10 -2.032627e-09 -4.381620e-10
680           	4.776414e-10 -2.616364e-09 -4.226879e-10
700           	4.582857e-10 -3.258462e-09 -4.087265e-10
720           	4.403465e-10 -3.938285e-09 -3.959587e-10
740           	4.233280e-10 -4.636276e-09 -3.843987e-10
760           	4.060121e-10 -5.334927e-09 -3.735489e-10
780           	3.877151e-10 -6.020427e-09 -3.632151e-10
800           	3.679504e-10 -6.681905e-09 -3.531501e-10
820           	3.467898e-10 -7.311101e-09 -3.431763e-10
840           	3.243125e-10 -7.901947e-09 -3.332068e-10
860           	3.007672e-10 -8.449583e-09 -3.231986e-10
880           	2.764471e-10 -8.950130e-09 -3.131428e-10
900           	2.513577e-10 -9.399583e-09 -3.029962e-10
920           	2.254620e-10 -9.794706e-09 -2.926934e-10
940           	1.990543e-10 -1.013371e-08 -2.821940e-10
960           	1.726196e-10 -1.041571e-08 -2.713084e-10
980           	1.468848e-10 -1.064109e-08 -2.597870e-10
1000          	1.227315e-10 -1.081153e-08 -2.474192e-10
1020          	1.004572e-10 -1.093058e-08 -2.340661e-10
1040          	7.993527e-11 -1.100335e-08 -2.199704e-10
1060          	6.093805e-11 -1.103687e-08 -2.056754e-10
